seqnames,start,end,width,strand,dataSource,GTSP,patient,reads,refGenome,sampleName,timePoint,timePointDays,timePointMonths,posid,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,cellType
chr11,83050360,83050516,157,+,454,LS-13,pin32,7,hg38,LS-13-0,D-1,-1,-0,chr11+83050360,TRUE,RAB30,-,FALSE,FALSE,0,PICALM,2906809,-,PICALM,2906809,-,TCELL
chr6,83091628,83091657,30,+,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr6+83091628,TRUE,DOPEY1,+,FALSE,TRUE,0,CYB5R4,-768021,+,NKAIN2,-40712216,+,TCELL
chr4,83114151,83114263,113,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr4-83114263,TRUE,PLAC8,-,FALSE,TRUE,0,HPSE,178196,-,RAP1GDS1,-15147111,+,TCELL
chr1,83483453,83483626,174,+,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr1+83483453,FALSE,LINC01712,+,FALSE,TRUE,28681,ADGRL2,1489520,+,STIL,-36169305,-,TCELL
chr4,83559654,83559909,256,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr4-83559909,TRUE,GPAT3,+,FALSE,FALSE,0,HPSE,-224755,-,RAP1GDS1,-14701465,+,TCELL
chr15,83928039,83928143,105,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr15+83928039,TRUE,ADAMTSL3,+,FALSE,TRUE,-0,ADAMTSL3,-0,+,None.found,Inf,None.found,TCELL
chr1,84077289,84077511,223,-,454,LS-13,pin32,5,hg38,LS-13-0,D-1,-1,-0,chr1-84077511,FALSE,PRKACB,+,FALSE,FALSE,-462,BCL10,1188263,-,STIL,-36763363,-,TCELL
chr1,84163217,84163351,135,-,454,LS-13,pin32,6,hg38,LS-13-0,D-1,-1,-0,chr1-84163351,TRUE,PRKACB,+,FALSE,FALSE,-0,BCL10,1102423,-,STIL,-36849203,-,TCELL
chr9,84295652,84295877,226,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr9+84295652,TRUE,SLC28A3,-,FALSE,FALSE,-0,HNRNPK,-314869,-,TAL2,-21366803,+,TCELL
chr2,84459480,84459657,178,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr2-84459657,FALSE,SUCLG1,-,FALSE,TRUE,-194,TMSB10,-445980,+,BCL11A,-23906158,-,TCELL
chr16,84514386,84514748,363,+,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr16+84514386,FALSE,TLDC1,-,FALSE,FALSE,-9703,COTL1,51208,-,None.found,Inf,None.found,TCELL
chr16,84520638,84520933,296,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr16-84520933,FALSE,TLDC1,-,FALSE,TRUE,-16250,COTL1,44661,-,None.found,Inf,None.found,TCELL
chr16,84552876,84553325,450,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr16-84553325,FALSE,COTL1,-,FALSE,TRUE,12269,COTL1,12269,-,None.found,Inf,None.found,TCELL
chr9,84754106,84754156,51,+,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr9+84754106,TRUE,NTRK2,+,FALSE,TRUE,0,NTRK2,0,+,TAL2,-20908349,+,TCELL
chr2,84907206,84907382,177,-,454,LS-13,pin32,12,hg38,LS-13-0,D-1,-1,-0,chr2-84907382,FALSE,TMSB10,+,FALSE,FALSE,706,TMSB10,706,+,BCL11A,-24353883,-,TCELL
chr2,84945865,84946054,190,+,454,LS-13,pin32,11,hg38,LS-13-0,D-1,-1,-0,chr2+84945865,FALSE,KCMF1,+,FALSE,TRUE,-25241,KCMF1,-25241,+,BCL11A,-24392366,-,TCELL
chr15,85399198,85399480,283,-,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr15-85399480,TRUE,AKAP13,+,FALSE,FALSE,0,AKAP13,0,+,None.found,Inf,None.found,TCELL
chr15,85690870,85691028,159,-,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr15-85691028,TRUE,AKAP13,+,FALSE,FALSE,-0,AKAP13,-0,+,None.found,Inf,None.found,TCELL
chr1,85895461,85895609,149,+,454,LS-13,pin32,8,hg38,LS-13-0,D-1,-1,-0,chr1+85895461,TRUE,COL24A1,-,FALSE,FALSE,-0,CYR61,311493,+,STIL,-38581313,-,TCELL
chr11,85948849,85948902,54,-,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr11-85948902,FALSE,PICALM,-,FALSE,TRUE,8267,PICALM,8267,-,PICALM,8267,-,TCELL
chr11,86117445,86117553,109,+,454,LS-13,pin32,13,hg38,LS-13-0,D-1,-1,-0,chr11+86117445,FALSE,PICALM,-,FALSE,FALSE,-47563,PICALM,-47563,-,PICALM,-47563,-,TCELL
chr7,86191128,86191200,73,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr7+86191128,FALSE,GRM3,+,FALSE,TRUE,-452784,DMTF1,-961231,+,None.found,Inf,None.found,TCELL
chr11,86370736,86370810,75,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr11+86370736,FALSE,CCDC81,+,FALSE,TRUE,-3998,ME3,70370,-,PICALM,-300854,-,TCELL
chr2,86601684,86601706,23,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr2-86601706,TRUE,RNF103-CHMP3,-,FALSE,TRUE,-0,KDM3A,108989,+,BCL11A,-26048207,-,TCELL
chr2,86791271,86791730,460,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr2+86791271,TRUE,CD8A,-,TRUE,FALSE,-0,KDM3A,298554,+,BCL11A,-26237772,-,TCELL
chr11,86807148,86807204,57,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr11-86807204,TRUE,PRSS23,+,FALSE,FALSE,0,ME3,-134567,-,PICALM,-737322,-,TCELL
chr2,86836497,86836598,102,-,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr2-86836598,TRUE,CD8B,-,FALSE,TRUE,-0,KDM3A,343881,+,BCL11A,-26283099,-,TCELL
chr4,87054170,87054343,174,-,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr4-87054343,TRUE,AFF1,+,FALSE,FALSE,-0,AFF1,-0,+,RAP1GDS1,-11207031,+,TCELL
chr3,87084358,87084411,54,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr3+87084358,FALSE,LINC00506,+,FALSE,TRUE,-4920,EPHA3,-2023164,+,None.found,Inf,None.found,TCELL
chr6,87183128,87183205,78,+,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr6+87183128,TRUE,ZNF292,+,FALSE,TRUE,0,BACH2,2743398,-,NKAIN2,-36620716,+,TCELL
chr7,87217454,87217666,213,+,454,LS-13,pin32,9,hg38,LS-13-0,D-1,-1,-0,chr7+87217454,TRUE,TMEM243,-,FALSE,FALSE,0,DMTF1,21121,+,None.found,Inf,None.found,TCELL
chr2,87521615,87521725,111,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr2-87521725,FALSE,CYTOR,+,FALSE,FALSE,206,KDM3A,1029008,+,BCL11A,-26968226,-,TCELL
chr3,87632215,87632479,265,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr3+87632215,FALSE,HTR1F,+,FALSE,TRUE,-160550,EPHA3,-1475307,+,None.found,Inf,None.found,TCELL
chr11,87719893,87719968,76,+,454,LS-13,pin32,9,hg38,LS-13-0,D-1,-1,-0,chr11+87719893,FALSE,LOC105369423,-,FALSE,FALSE,-481,ME3,-1047256,-,PICALM,-1650011,-,TCELL
chr16,87806375,87806576,202,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr16+87806375,FALSE,SLC7A5,-,FALSE,FALSE,23639,FBXO31,-414267,-,None.found,Inf,None.found,TCELL
chr7,87877150,87877395,246,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr7-87877395,TRUE,DBF4,+,FALSE,FALSE,0,ABCB1,-164071,-,None.found,Inf,None.found,TCELL
chr16,87982389,87982688,300,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr16-87982688,TRUE,BANP,+,FALSE,FALSE,0,FBXO31,-590580,-,None.found,Inf,None.found,TCELL
chr14,88003368,88003431,64,-,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr14-88003431,FALSE,GPR65,+,FALSE,FALSE,-1691,PTPN21,462345,-,TCL1A,7706534,-,TCELL
chr14,88005751,88005852,102,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr14+88005751,TRUE,GPR65,+,FALSE,TRUE,0,PTPN21,460025,-,TCL1A,7704214,-,TCELL
chr14,88024142,88024169,28,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr14-88024169,TRUE,LOC101928791,-,FALSE,TRUE,0,PTPN21,441607,-,TCL1A,7685796,-,TCELL
chr7,88218611,88218822,212,-,454,LS-13,pin32,40,hg38,LS-13-0,D-1,-1,-0,chr7-88218822,TRUE,"SRI,LOC102723885","-,+",TRUE,FALSE,0,SRI,0,-,None.found,Inf,None.found,TCELL
chr4,88244261,88244724,464,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr4-88244724,FALSE,PPM1K,-,FALSE,TRUE,12883,SPP1,261312,+,RAP1GDS1,-10016650,+,TCELL
chr2,88273175,88273522,348,+,454,LS-13,pin32,8,hg38,LS-13-0,D-1,-1,-0,chr2+88273175,FALSE,THNSL2,+,FALSE,TRUE,86537,KDM3A,1780458,+,BCL11A,-27719676,-,TCELL
chr11,88338305,88338414,110,+,454,LS-13,pin32,21,hg38,LS-13-0,D-1,-1,-0,chr11+88338305,FALSE,CTSC,-,FALSE,FALSE,-517,ME3,-1665668,-,PICALM,-2268423,-,TCELL
chr7,88355614,88355656,43,+,454,LS-13,pin32,10,hg38,LS-13-0,D-1,-1,-0,chr7+88355614,FALSE,STEAP4,-,FALSE,FALSE,-48700,SRI,-128620,-,None.found,Inf,None.found,TCELL
chr7,88361424,88361729,306,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr7-88361729,FALSE,STEAP4,-,FALSE,TRUE,-54815,SRI,-134735,-,None.found,Inf,None.found,TCELL
chr4,88393421,88393532,112,-,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr4-88393532,TRUE,HERC6,+,TRUE,FALSE,0,SPP1,410120,+,RAP1GDS1,-9867842,+,TCELL
chr4,88612424,88612516,93,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr4+88612424,TRUE,HERC3,+,FALSE,TRUE,0,SPP1,629012,+,RAP1GDS1,-9648950,+,TCELL
chr10,88881727,88881868,142,-,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr10-88881868,TRUE,STAMBPL1,+,FALSE,FALSE,0,FAS,-108689,+,TLX1,-12249434,+,TCELL
chr12,89181198,89181444,247,+,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr12+89181198,FALSE,LINC02458,-,FALSE,FALSE,-161505,KITLG,-600724,-,ETV6,77285795,+,TCELL
chr14,89277090,89277163,74,+,454,LS-13,pin32,5,hg38,LS-13-0,D-1,-1,-0,chr14+89277090,TRUE,FOXN3,-,FALSE,FALSE,-0,PTPN21,-722310,-,TCL1A,6432875,-,TCELL
chr4,89294838,89294896,59,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr4-89294896,TRUE,GPRIN3,-,FALSE,TRUE,0,SPP1,1311484,+,RAP1GDS1,-8966478,+,TCELL
chr4,89300154,89300461,308,+,454,LS-13,pin32,8,hg38,LS-13-0,D-1,-1,-0,chr4+89300154,TRUE,GPRIN3,-,FALSE,FALSE,0,SPP1,1316742,+,RAP1GDS1,-8961220,+,TCELL
chr4,89307234,89307294,61,-,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr4-89307294,TRUE,GPRIN3,-,FALSE,TRUE,0,SPP1,1323882,+,RAP1GDS1,-8954080,+,TCELL
chr1,89607892,89607943,52,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr1+89607892,FALSE,LRRC8B,+,FALSE,TRUE,10030,GBP1,-542531,-,STIL,-42293744,-,TCELL
chr1,89739001,89739169,169,-,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr1-89739169,FALSE,LRRC8C,+,FALSE,FALSE,19633,GBP1,-673808,-,STIL,-42425021,-,TCELL
chr14,89959501,89959567,67,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr14-89959567,TRUE,TDP1,+,FALSE,FALSE,0,GPR68,1272963,-,TCL1A,5750398,-,TCELL
chr6,90272560,90273011,452,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr6+90272560,TRUE,BACH2,-,FALSE,FALSE,0,BACH2,0,-,NKAIN2,-33531284,+,TCELL
chr11,90345757,90345876,120,+,454,LS-13,pin32,6,hg38,LS-13-0,D-1,-1,-0,chr11+90345757,TRUE,DISC1FP1,+,FALSE,TRUE,0,ME3,-3673120,-,PICALM,-4275875,-,TCELL
chr15,90388934,90389088,155,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr15-90389088,TRUE,IQGAP1,+,FALSE,FALSE,0,CRTC3,-140796,+,None.found,Inf,None.found,TCELL
chr8,90467421,90467463,43,+,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr8+90467421,FALSE,LINC00534,+,FALSE,TRUE,79461,NBN,-482696,-,MYC,-37268011,+,TCELL
chr15,90575751,90575859,109,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr15-90575859,TRUE,CRTC3,+,FALSE,FALSE,0,CRTC3,0,+,None.found,Inf,None.found,TCELL
chr15,90594061,90594139,79,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr15-90594139,TRUE,CRTC3,+,FALSE,FALSE,-0,CRTC3,-0,+,None.found,Inf,None.found,TCELL
chr15,90816369,90816732,364,+,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr15+90816369,FALSE,BLM,+,FALSE,TRUE,906,BLM,906,+,None.found,Inf,None.found,TCELL
chr15,90836726,90836774,49,+,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr15+90836726,FALSE,BLM,+,FALSE,TRUE,21263,BLM,21263,+,None.found,Inf,None.found,TCELL
chr15,90929589,90929709,121,+,454,LS-13,pin32,7,hg38,LS-13-0,D-1,-1,-0,chr15+90929589,FALSE,UNC45A,+,FALSE,TRUE,-589,FES,33812,+,None.found,Inf,None.found,TCELL
chr5,90940045,90940505,461,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr5+90940045,TRUE,ADGRV1,+,FALSE,TRUE,-0,MEF2C,-2035939,-,TLX3,-80369237,+,TCELL
chr9,91057719,91057802,84,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr9-91057802,FALSE,LOC100129316,-,FALSE,TRUE,5490,AUH,156011,-,TAL2,-14604653,+,TCELL
chr9,91099906,91100087,182,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr9-91100087,FALSE,LINC00484,+,FALSE,FALSE,-18973,AUH,113726,-,TAL2,-14562368,+,TCELL
chr9,91134880,91134943,64,-,454,LS-13,pin32,6,hg38,LS-13-0,D-1,-1,-0,chr9-91134943,TRUE,LINC00484,+,FALSE,FALSE,0,AUH,78870,-,TAL2,-14527512,+,TCELL
chr9,91164506,91164673,168,-,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr9-91164673,TRUE,LINC00484,+,FALSE,FALSE,-0,AUH,49140,-,TAL2,-14497782,+,TCELL
chr12,92038303,92038388,86,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr12+92038303,TRUE,LINC01619,-,FALSE,FALSE,-0,BTG1,101973,-,ETV6,80142900,+,TCELL
chr12,92400728,92400786,59,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr12+92400728,FALSE,CLLU1OS,-,FALSE,FALSE,19364,BTG1,-254830,-,ETV6,80505325,+,TCELL
chr7,92448223,92448285,63,+,454,LS-13,pin32,5,hg38,LS-13-0,D-1,-1,-0,chr7+92448223,TRUE,GATAD1,+,FALSE,TRUE,0,ERVW-1,20155,-,None.found,Inf,None.found,TCELL
chr1,92540420,92540673,254,+,454,LS-13,pin32,8,hg38,LS-13-0,D-1,-1,-0,chr1+92540420,TRUE,EVI5,-,FALSE,FALSE,-0,GFI1,-53543,-,STIL,-45226272,-,TCELL
chr1,92581955,92581988,34,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr1+92581955,TRUE,EVI5,-,FALSE,FALSE,-0,GFI1,-95078,-,STIL,-45267807,-,TCELL
chr7,92633217,92633467,251,+,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr7+92633217,TRUE,CDK6,-,FALSE,FALSE,-0,CDK6,-0,-,None.found,Inf,None.found,TCELL
chr14,92657051,92657243,193,-,454,LS-13,pin32,11,hg38,LS-13-0,D-1,-1,-0,chr14-92657243,TRUE,RIN3,+,FALSE,FALSE,-0,GOLGA5,-136986,+,TCL1A,3052722,-,TCELL
chr15,92822324,92822472,149,+,454,LS-13,pin32,8,hg38,LS-13-0,D-1,-1,-0,chr15+92822324,FALSE,ASB9P1,+,FALSE,TRUE,25215,CHD2,-77995,+,None.found,Inf,None.found,TCELL
chr1,92980670,92980849,180,-,454,LS-13,pin32,12,hg38,LS-13-0,D-1,-1,-0,chr1-92980849,FALSE,FAM69A,-,FALSE,TRUE,-19326,GFI1,-493972,-,STIL,-45666701,-,TCELL
chr1,92980920,92980991,72,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr1+92980920,FALSE,FAM69A,-,FALSE,FALSE,-19397,GFI1,-494043,-,STIL,-45666772,-,TCELL
chr12,92989462,92989560,99,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr12-92989560,FALSE,LOC643339,-,FALSE,TRUE,14196,SOCS2,-580260,+,ETV6,81094157,+,TCELL
chr12,92991011,92991357,347,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr12+92991011,FALSE,LOC643339,-,FALSE,FALSE,12745,SOCS2,-578809,+,ETV6,81095608,+,TCELL
chr4,93275100,93275183,84,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr4-93275183,TRUE,GRID2,+,FALSE,FALSE,-0,RAP1GDS1,-4986191,+,RAP1GDS1,-4986191,+,TCELL
chr12,93542032,93542263,232,-,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr12-93542263,FALSE,SOCS2-AS1,-,FALSE,TRUE,23363,SOCS2,-27557,+,ETV6,81646860,+,TCELL
chr11,93689748,93689844,97,+,454,LS-13,pin32,7,hg38,LS-13-0,D-1,-1,-0,chr11+93689748,TRUE,CEP295,+,FALSE,TRUE,0,MRE11,727550,-,PICALM,-7619866,-,TCELL
chr14,93972496,93972619,124,+,454,LS-13,pin32,11,hg38,LS-13-0,D-1,-1,-0,chr14+93972496,TRUE,ASB2,-,FALSE,FALSE,0,IFI27,-138235,+,TCL1A,1737469,-,TCELL
chr14,93995585,93995644,60,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr14+93995585,FALSE,CCDC197,+,FALSE,TRUE,-1683,IFI27,-115146,+,TCL1A,1714380,-,TCELL
chr1,94017903,94018036,134,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr1+94017903,TRUE,ABCA4,-,FALSE,FALSE,-0,ALG14,964818,-,STIL,-46703755,-,TCELL
chr15,94271768,94271905,138,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr15-94271905,FALSE,MCTP2,+,FALSE,FALSE,-26294,CHD2,1243897,+,None.found,Inf,None.found,TCELL
chr4,94345824,94345881,58,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr4-94345881,FALSE,HPGDS,-,FALSE,TRUE,-3004,RAP1GDS1,-3915493,+,RAP1GDS1,-3915493,+,TCELL
chr11,95558602,95558657,56,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr11-95558657,FALSE,FAM76B,-,FALSE,TRUE,210283,MAML2,417934,-,PICALM,-9488775,-,TCELL
chr11,95560702,95560783,82,+,454,LS-13,pin32,3,hg38,LS-13-0,D-1,-1,-0,chr11+95560702,FALSE,FAM76B,-,FALSE,FALSE,208238,MAML2,415889,-,PICALM,-9490820,-,TCELL
chr11,95577185,95577218,34,-,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr11-95577218,FALSE,FAM76B,-,FALSE,TRUE,191722,MAML2,399373,-,PICALM,-9507336,-,TCELL
chr11,95680719,95680842,124,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr11-95680842,FALSE,FAM76B,-,FALSE,TRUE,88098,MAML2,295749,-,PICALM,-9610960,-,TCELL
chr11,95681364,95681443,80,-,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr11-95681443,FALSE,FAM76B,-,FALSE,TRUE,87497,MAML2,295148,-,PICALM,-9611561,-,TCELL
chr11,95691719,95691752,34,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr11+95691719,FALSE,FAM76B,-,FALSE,FALSE,77221,MAML2,284872,-,PICALM,-9621837,-,TCELL
chr11,95699388,95699574,187,+,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr11+95699388,FALSE,FAM76B,-,FALSE,FALSE,69552,MAML2,277203,-,PICALM,-9629506,-,TCELL
chr10,95785262,95785349,88,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr10+95785262,TRUE,"ENTPD1,ENTPD1-AS1","+,-",FALSE,FALSE,-0,FRAT1,-1534001,+,TLX1,-5346040,+,TCELL
chr10,95786749,95786936,188,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr10-95786936,TRUE,"ENTPD1,ENTPD1-AS1","+,-",FALSE,FALSE,-0,FRAT1,-1532327,+,TLX1,-5344366,+,TCELL
chr5,95821195,95821424,230,-,454,LS-13,pin32,7,hg38,LS-13-0,D-1,-1,-0,chr5-95821424,TRUE,GLRX,-,FALSE,TRUE,0,LNPEP,-1114216,+,TLX3,-75487858,+,TCELL
chr5,95821941,95822215,275,+,454,LS-13,pin32,7,hg38,LS-13-0,D-1,-1,-0,chr5+95821941,TRUE,GLRX,-,FALSE,FALSE,0,LNPEP,-1113699,+,TLX3,-75487341,+,TCELL
chr10,95833102,95833167,66,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr10+95833102,TRUE,"ENTPD1,ENTPD1-AS1","+,-",FALSE,FALSE,-0,FRAT1,-1486161,+,TLX1,-5298200,+,TCELL
chr9,95896621,95896670,50,-,454,LS-13,pin32,10,hg38,LS-13-0,D-1,-1,-0,chr9-95896670,TRUE,ERCC6L2,+,FALSE,FALSE,0,PTCH1,-379612,-,TAL2,-9765785,+,TCELL
chr11,95924817,95924845,29,+,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr11+95924817,FALSE,MTMR2,-,FALSE,FALSE,-609,MAML2,51774,-,PICALM,-9854935,-,TCELL
chr9,96017269,96017482,214,+,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr9+96017269,TRUE,ERCC6L2,+,TRUE,TRUE,-0,PTCH1,-500211,-,TAL2,-9645186,+,TCELL
chr2,96164701,96165185,485,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr2+96164701,FALSE,DUSP2,-,FALSE,FALSE,-19260,DUSP2,-19260,-,BCL11A,-35611202,-,TCELL
chr11,96207388,96207610,223,-,454,LS-13,pin32,5,hg38,LS-13-0,D-1,-1,-0,chr11-96207610,TRUE,MAML2,-,FALSE,TRUE,0,MAML2,0,-,PICALM,-10137728,-,TCELL
chr8,96277117,96277289,173,+,454,LS-13,pin32,7,hg38,LS-13-0,D-1,-1,-0,chr8+96277117,TRUE,PTDSS1,+,FALSE,TRUE,0,TP53INP1,-1327729,-,MYC,-31458315,+,TCELL
chr7,96285444,96285641,198,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr7-96285641,TRUE,SLC25A13,-,FALSE,TRUE,0,TAC1,-1446316,+,None.found,Inf,None.found,TCELL
chr1,96363875,96364071,197,-,454,LS-13,pin32,8,hg38,LS-13-0,D-1,-1,-0,chr1-96364071,TRUE,LINC01787,-,FALSE,TRUE,0,ALG14,-1291119,-,STIL,-49049923,-,TCELL
chr2,96491175,96491459,285,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr2+96491175,FALSE,NEURL3,-,FALSE,FALSE,6466,NEURL3,6466,-,BCL11A,-35937676,-,TCELL
chr12,96501964,96502149,186,+,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr12+96501964,TRUE,CFAP54,+,FALSE,TRUE,0,ELK3,232128,+,ETV6,84606561,+,TCELL
chr9,96567635,96567767,133,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr9-96567767,TRUE,CDC14B,-,FALSE,TRUE,0,PTCH1,-1050709,-,TAL2,-9094688,+,TCELL
chr7,96710226,96710264,39,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr7-96710264,FALSE,SEM1,-,FALSE,TRUE,-372,TAC1,-1021693,+,None.found,Inf,None.found,TCELL
chr7,96710367,96710399,33,+,454,LS-13,pin32,4,hg38,LS-13-0,D-1,-1,-0,chr7+96710367,FALSE,SEM1,-,FALSE,FALSE,-475,TAC1,-1021590,+,None.found,Inf,None.found,TCELL
chr1,96727549,96727594,46,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr1-96727594,TRUE,PTBP2,+,FALSE,FALSE,0,ALG14,-1654642,-,STIL,-49413446,-,TCELL
chr14,96797877,96798334,458,+,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr14+96797877,TRUE,VRK1,+,FALSE,TRUE,0,VRK1,0,+,TCL1A,-1083680,-,TCELL
chr2,96815558,96815701,144,-,454,LS-13,pin32,2,hg38,LS-13-0,D-1,-1,-0,chr2-96815701,FALSE,CNNM3,+,FALSE,FALSE,-551,CNNM4,3809,+,BCL11A,-36262202,-,TCELL
chr13,97291158,97291235,78,-,454,LS-13,pin32,28,hg38,LS-13-0,D-1,-1,-0,chr13-97291235,TRUE,MBNL2,+,FALSE,FALSE,0,RAP2A,-142984,+,CDX2,-69321866,-,TCELL
chrX,97399857,97400065,209,-,454,LS-13,pin32,146,hg38,LS-13-0,D-1,-1,-0,chrX-97400065,TRUE,DIAPH2,+,FALSE,FALSE,-0,BTK,3949380,-,MTCP1,57663967,-,TCELL
chr1,97782752,97782785,34,-,454,LS-13,pin32,1,hg38,LS-13-0,D-1,-1,-0,chr1-97782785,TRUE,DPYD,-,FALSE,TRUE,0,ALG14,-2709833,-,STIL,-50468637,-,TCELL
