seqnames,start,end,width,strand,dataSource,GTSP,patient,reads,refGenome,sampleName,timePoint,timePointDays,timePointMonths,posid,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,cellType
chr1,183958515,183958689,175,+,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr1+183958515,TRUE,COLGALT2,-,FALSE,FALSE,-0,RGL1,29963,+,PBX1,19072467,+,TCELL
chr4,184650372,184650423,52,-,454,LS-6,pin25,2,hg38,LS-6-0,D-1,-1,-0,chr4-184650423,TRUE,PRIMPOL,+,FALSE,FALSE,0,SORBS2,935019,-,RAP1GDS1,86206561,+,TCELL
chr3,184813685,184813755,71,-,454,LS-6,pin25,3,hg38,LS-6-0,D-1,-1,-0,chr3-184813755,TRUE,VPS8,+,TRUE,FALSE,0,THPO,-434066,-,None.found,Inf,None.found,TCELL
chr4,185203369,185203400,32,+,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr4+185203369,TRUE,CFAP97,-,FALSE,FALSE,0,SORBS2,382073,-,RAP1GDS1,86759507,+,TCELL
chr3,185298538,185298594,57,+,454,LS-6,pin25,2,hg38,LS-6-0,D-1,-1,-0,chr3+185298538,TRUE,MAP3K13,+,FALSE,TRUE,0,ETV5,747777,-,None.found,Inf,None.found,TCELL
chr1,185372498,185372630,133,+,454,LS-6,pin25,2,hg38,LS-6-0,D-1,-1,-0,chr1+185372498,FALSE,GS1-279B7.1,-,FALSE,FALSE,-37458,PRG4,-923773,+,PBX1,20486450,+,TCELL
chr1,185438362,185438802,441,-,454,LS-6,pin25,3,hg38,LS-6-0,D-1,-1,-0,chr1-185438802,FALSE,GS1-279B7.1,-,FALSE,TRUE,-103762,PRG4,-857469,+,PBX1,20552754,+,TCELL
chr1,185680542,185680578,37,+,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr1+185680542,FALSE,LINC01350,-,FALSE,FALSE,-52053,PRG4,-615729,+,PBX1,20794494,+,TCELL
chr3,187778238,187778446,209,-,454,LS-6,pin25,2,hg38,LS-6-0,D-1,-1,-0,chr3-187778446,FALSE,BCL6,-,FALSE,TRUE,-32720,BCL6,-32720,-,None.found,Inf,None.found,TCELL
chr3,188439881,188439928,48,+,454,LS-6,pin25,2,hg38,LS-6-0,D-1,-1,-0,chr3+188439881,TRUE,LPP,+,FALSE,TRUE,0,LPP,0,+,None.found,Inf,None.found,TCELL
chr3,190569316,190569362,47,+,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr3+190569316,TRUE,IL1RAP,+,FALSE,TRUE,0,FGF12,1570075,-,None.found,Inf,None.found,TCELL
chr2,191065021,191065058,38,+,454,LS-6,pin25,3,hg38,LS-6-0,D-1,-1,-0,chr2+191065021,TRUE,STAT4,-,FALSE,FALSE,-0,PMS1,1187391,+,BCL11A,-130511522,-,TCELL
chr2,191909968,191910064,97,+,454,LS-6,pin25,2,hg38,LS-6-0,D-1,-1,-0,chr2+191909968,FALSE,TMEFF2,-,FALSE,FALSE,39076,PMS1,2032338,+,BCL11A,-131356469,-,TCELL
chr2,193519653,193519753,101,+,454,LS-6,pin25,5,hg38,LS-6-0,D-1,-1,-0,chr2+193519653,FALSE,PCGEM1,+,FALSE,TRUE,742753,ANKRD44,3467007,-,BCL11A,-132966154,-,TCELL
chr3,194100795,194101273,479,+,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr3+194100795,FALSE,LINC02028,-,FALSE,FALSE,-29824,HES1,-35345,+,None.found,Inf,None.found,TCELL
chr3,195691199,195691437,239,+,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr3+195691199,TRUE,MIR570HG,+,FALSE,TRUE,0,MUC4,55564,-,None.found,Inf,None.found,TCELL
chr2,196216687,196216794,108,-,454,LS-6,pin25,26,hg38,LS-6-0,D-1,-1,-0,chr2-196216794,TRUE,HECW2,-,FALSE,TRUE,-0,ANKRD44,769866,-,BCL11A,-135663295,-,TCELL
chr2,196247487,196247798,312,-,454,LS-6,pin25,3,hg38,LS-6-0,D-1,-1,-0,chr2-196247798,TRUE,HECW2,-,FALSE,TRUE,-0,ANKRD44,738862,-,BCL11A,-135694299,-,TCELL
chr2,196530606,196530632,27,-,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr2-196530632,TRUE,HECW2,-,FALSE,TRUE,0,ANKRD44,456028,-,BCL11A,-135977133,-,TCELL
chr2,197308696,197309090,395,-,454,LS-6,pin25,2,hg38,LS-6-0,D-1,-1,-0,chr2-197309090,TRUE,ANKRD44,-,FALSE,TRUE,0,ANKRD44,0,-,BCL11A,-136755591,-,TCELL
chr3,197656741,197656893,153,+,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr3+197656741,FALSE,RUBCN,-,FALSE,FALSE,12124,DLG1,-357468,-,None.found,Inf,None.found,TCELL
chr3,197657096,197657587,492,+,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr3+197657096,FALSE,RUBCN,-,FALSE,FALSE,11769,DLG1,-357823,-,None.found,Inf,None.found,TCELL
chr2,198044357,198044783,427,+,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr2+198044357,TRUE,PLCL1,+,FALSE,TRUE,-0,PLCL1,-0,+,BCL11A,-137490858,-,TCELL
chr1,198259629,198259700,72,+,454,LS-6,pin25,2,hg38,LS-6-0,D-1,-1,-0,chr1+198259629,TRUE,NEK7,+,FALSE,TRUE,-0,ASPM,-1112934,-,PBX1,33373581,+,TCELL
chr1,203290100,203290205,106,+,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr1+203290100,FALSE,LINC01353,+,FALSE,TRUE,1301,BTG2,-15434,+,PBX1,38404052,+,TCELL
chr1,203291085,203291260,176,-,454,LS-6,pin25,3,hg38,LS-6-0,D-1,-1,-0,chr1-203291260,FALSE,LINC01353,+,FALSE,FALSE,2461,BTG2,-14274,+,PBX1,38405212,+,TCELL
chr2,203674870,203674980,111,+,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr2+203674870,FALSE,CD28,+,FALSE,TRUE,-31603,RAPH1,-139533,-,BCL11A,-143121371,-,TCELL
chr2,203823905,203824040,136,-,454,LS-6,pin25,4,hg38,LS-6-0,D-1,-1,-0,chr2-203824040,FALSE,CTLA4,+,FALSE,FALSE,-43746,RAPH1,-288703,-,BCL11A,-143270541,-,TCELL
chr1,204318747,204318979,233,-,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr1-204318979,TRUE,PLEKHA6,-,FALSE,TRUE,0,MDM4,-197398,+,PBX1,39432931,+,TCELL
chr2,204948051,204948124,74,+,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr2+204948051,TRUE,PARD3B,+,FALSE,TRUE,0,RAPH1,-1412714,-,BCL11A,-144394552,-,TCELL
chr1,206556433,206556516,84,-,454,LS-6,pin25,3,hg38,LS-6-0,D-1,-1,-0,chr1-206556516,TRUE,RASSF5,+,FALSE,FALSE,-0,MAPKAPK2,-128502,+,PBX1,41670468,+,TCELL
chr1,212683700,212684139,440,+,454,LS-6,pin25,3,hg38,LS-6-0,D-1,-1,-0,chr1+212683700,FALSE,BATF3,-,FALSE,FALSE,2715,ATF3,62922,+,PBX1,47797652,+,TCELL
chr1,213120694,213120733,40,-,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr1-213120733,TRUE,RPS6KC1,+,FALSE,FALSE,0,ATF3,499955,+,PBX1,48234685,+,TCELL
chr1,221728772,221729105,334,-,454,LS-6,pin25,9,hg38,LS-6-0,D-1,-1,-0,chr1-221729105,TRUE,DUSP10,-,FALSE,TRUE,0,DUSP10,0,-,PBX1,56843057,+,TCELL
chr2,224947680,224947757,78,-,454,LS-6,pin25,3,hg38,LS-6-0,D-1,-1,-0,chr2-224947757,TRUE,DOCK10,-,FALSE,TRUE,0,ACSL3,2003105,+,BCL11A,-164394258,-,TCELL
chr2,224979333,224979411,79,+,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr2+224979333,TRUE,DOCK10,-,FALSE,FALSE,0,ACSL3,2034681,+,BCL11A,-164425834,-,TCELL
chr1,225452812,225453066,255,-,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr1-225453066,FALSE,LBR,-,FALSE,TRUE,-24210,ENAH,33761,-,PBX1,60567018,+,TCELL
chr1,226003994,226004273,280,+,454,LS-6,pin25,2,hg38,LS-6-0,D-1,-1,-0,chr1+226003994,FALSE,SDE2,-,FALSE,FALSE,-4628,SDE2,-4628,-,PBX1,61117946,+,TCELL
chr1,226740245,226740416,172,+,454,LS-6,pin25,4,hg38,LS-6-0,D-1,-1,-0,chr1+226740245,FALSE,ITPKB,-,FALSE,FALSE,-1069,PSEN2,-130325,+,PBX1,61854197,+,TCELL
chr2,226790607,226790980,374,+,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr2+226790607,TRUE,IRS1,-,FALSE,FALSE,0,COL4A3,-373956,+,BCL11A,-166237108,-,TCELL
chr1,226937930,226938379,450,+,454,LS-6,pin25,2,hg38,LS-6-0,D-1,-1,-0,chr1+226937930,FALSE,COQ8A,+,FALSE,TRUE,-2305,PSEN2,41826,+,PBX1,62051882,+,TCELL
chr1,230241365,230241486,122,-,454,LS-6,pin25,2,hg38,LS-6-0,D-1,-1,-0,chr1-230241486,TRUE,GALNT2,+,FALSE,FALSE,-0,ABCB10,-682790,-,PBX1,65355438,+,TCELL
chr2,230644341,230644821,481,+,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr2+230644341,FALSE,LINC01907,-,FALSE,FALSE,46578,SP140,331125,+,BCL11A,-170090842,-,TCELL
chr1,231339116,231339231,116,+,454,LS-6,pin25,3,hg38,LS-6-0,D-1,-1,-0,chr1+231339116,TRUE,SPRTN,+,FALSE,TRUE,0,EGLN1,24633,-,PBX1,66453068,+,TCELL
chr2,234292042,234292488,447,+,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr2+234292042,FALSE,LINC01891,-,FALSE,FALSE,152546,SAG,944986,+,BCL11A,-173738543,-,TCELL
chr1,234728192,234728478,287,-,454,LS-6,pin25,2,hg38,LS-6-0,D-1,-1,-0,chr1-234728478,TRUE,LINC01132,+,TRUE,FALSE,-0,IRF2BP2,-118952,-,PBX1,69842430,+,TCELL
chr2,237979671,237979759,89,-,454,LS-6,pin25,4,hg38,LS-6-0,D-1,-1,-0,chr2-237979759,TRUE,"UBE2F,UBE2F-SCLY","+,+",FALSE,FALSE,-0,RAMP1,67641,+,BCL11A,-177426260,-,TCELL
chr2,237997853,237997980,128,-,454,LS-6,pin25,5,hg38,LS-6-0,D-1,-1,-0,chr2-237997980,TRUE,"UBE2F,UBE2F-SCLY","+,+",FALSE,FALSE,-0,RAMP1,85862,+,BCL11A,-177444481,-,TCELL
chr1,248479294,248479757,464,-,454,LS-6,pin25,1,hg38,LS-6-0,D-1,-1,-0,chr1-248479757,FALSE,OR2T3,+,FALSE,FALSE,5449,SMYD3,-1972414,-,PBX1,83593709,+,TCELL
chr17,752788,752848,61,-,Illumina,GTSP4694,pin25,3463,hg38,GTSP4694-1,D1,1,0,chr17-752848,TRUE,DBIL5P,+,TRUE,FALSE,0,FAM57A,9879,+,None.found,Inf,None.found,PBMC
chr16,3076201,3076244,44,+,Illumina,GTSP4694,pin25,4837,hg38,GTSP4694-1,D1,1,0,chr16+3076201,FALSE,IL32,+,FALSE,TRUE,6381,TRAP1,581834,-,None.found,Inf,None.found,PBMC
chr10,3760828,3761428,601,-,Illumina,GTSP4694,pin25,5,hg38,GTSP4694-1,D1,1,0,chr10-3761428,FALSE,LOC105376360,+,FALSE,FALSE,10663,KLF6,14566,-,KLF6,14566,-,PBMC
chr10,3760832,3761428,597,-,Illumina,GTSP4694,pin25,20633,hg38,GTSP4694-1,D1,1,0,chr10-3761428,FALSE,LOC105376360,+,FALSE,FALSE,10663,KLF6,14566,-,KLF6,14566,-,PBMC
chr10,3760836,3761428,593,-,Illumina,GTSP4694,pin25,87,hg38,GTSP4694-1,D1,1,0,chr10-3761428,FALSE,LOC105376360,+,FALSE,FALSE,10663,KLF6,14566,-,KLF6,14566,-,PBMC
chr10,3760848,3761428,581,-,Illumina,GTSP4694,pin25,1,hg38,GTSP4694-1,D1,1,0,chr10-3761428,FALSE,LOC105376360,+,FALSE,FALSE,10663,KLF6,14566,-,KLF6,14566,-,PBMC
chr1,19487260,19488131,872,+,Illumina,GTSP4694,pin25,1,hg38,GTSP4694-1,D1,1,0,chr1+19487260,FALSE,CAPZB,-,FALSE,FALSE,-1618,NBL1,-155967,+,LCK,-12763977,+,PBMC
chr14,21998507,21998980,474,-,Illumina,GTSP4694,pin25,1977,hg38,GTSP4694-1,D1,1,0,chr14-21998980,FALSE,OR4E1,-,FALSE,TRUE,-327962,MMP14,-837551,+,TCL1A,73710985,-,PBMC
chr15,43239125,43239649,525,+,Illumina,GTSP4694,pin25,1,hg38,GTSP4694-1,D1,1,0,chr15+43239125,TRUE,TGM5,-,FALSE,FALSE,-0,B2M,-1472360,+,None.found,Inf,None.found,PBMC
chr12,108627999,108628418,420,-,Illumina,GTSP4694,pin25,3889,hg38,GTSP4694-1,D1,1,0,chr12-108628418,TRUE,SELPLG,-,FALSE,TRUE,0,CORO1C,16689,-,ETV6,96733015,+,PBMC
chr7,133737127,133737202,76,-,Illumina,GTSP4694,pin25,1229,hg38,GTSP4694-1,D1,1,0,chr7-133737202,TRUE,EXOC4,+,FALSE,FALSE,-0,EXOC4,-0,+,None.found,Inf,None.found,PBMC
chr14,24632929,24633340,412,+,Illumina,GTSP4694,pin25,1,hg38,GTSP4694-2,D1,1,0,chr14+24632929,TRUE,GZMB,-,TRUE,FALSE,0,BCL2L2,1321169,+,TCL1A,71077036,-,PBMC
chr9,35620409,35620964,556,+,Illumina,GTSP4694,pin25,20,hg38,GTSP4694-2,D1,1,0,chr9+35620409,FALSE,CD72,-,FALSE,FALSE,-1981,RMRP,37340,-,JAK2,30492225,+,PBMC
chr22,36781609,36782003,395,+,Illumina,GTSP4694,pin25,687,hg38,GTSP4694-2,D1,1,0,chr22+36781609,FALSE,IFT27,-,FALSE,FALSE,-5475,TMPRSS6,283825,-,BCR,13463571,+,PBMC
chr21,43782774,43782808,35,+,Illumina,GTSP4694,pin25,10432,hg38,GTSP4694-2,D1,1,0,chr21+43782774,FALSE,CSTB,-,FALSE,FALSE,-6398,CSTB,-6398,-,RUNX1,-8733475,-,PBMC
chr2,74168413,74168737,325,+,Illumina,GTSP4694,pin25,19737,hg38,GTSP4694-2,D1,1,0,chr2+74168413,TRUE,MOB1A,-,FALSE,FALSE,0,LOXL3,363843,-,BCL11A,-13614914,-,PBMC
chr8,102808583,102809032,450,+,Illumina,GTSP4694,pin25,13,hg38,GTSP4694-2,D1,1,0,chr8+102808583,TRUE,GASAL1,+,FALSE,TRUE,0,BAALC,-332108,+,MYC,-24926849,+,PBMC
chr2,126662124,126662544,421,-,Illumina,GTSP4694,pin25,10229,hg38,GTSP4694-2,D1,1,0,chr2-126662544,TRUE,GYPC,+,FALSE,FALSE,0,BIN1,385477,-,BCL11A,-66109045,-,PBMC
chr8,128672940,128673135,196,+,Illumina,GTSP4694,pin25,95,hg38,GTSP4694-2,D1,1,0,chr8+128672940,FALSE,LINC00824,-,FALSE,FALSE,-108260,PVT1,571686,+,MYC,929988,+,PBMC
chr6,158651580,158651754,175,+,Illumina,GTSP4694,pin25,928,hg38,GTSP4694-2,D1,1,0,chr6+158651580,TRUE,SYTL3,+,FALSE,TRUE,0,ZDHHC14,977634,+,NKAIN2,33825939,+,PBMC
chr19,2567491,2567563,73,-,Illumina,GTSP4694,pin25,12,hg38,GTSP4694-3,D1,1,0,chr19-2567563,TRUE,GNG7,-,FALSE,TRUE,-0,SPPL2B,212460,+,TCF3,-915233,-,PBMC
chr1,25001102,25001133,32,+,Illumina,GTSP4694,pin25,16531,hg38,GTSP4694-3,D1,1,0,chr1+25001102,FALSE,MIR4425,+,FALSE,TRUE,-22399,RUNX3,-36091,-,LCK,-7250135,+,PBMC
chr21,35046712,35047097,386,+,Illumina,GTSP4694,pin25,2163,hg38,GTSP4694-3,D1,1,0,chr21+35046712,TRUE,RUNX1,-,FALSE,FALSE,0,RUNX1,0,-,RUNX1,0,-,PBMC
chr7,74654991,74655364,374,+,Illumina,GTSP4694,pin25,389,hg38,GTSP4694-3,D1,1,0,chr7+74654991,FALSE,GTF2I,+,FALSE,TRUE,-2672,LIMK1,532465,+,None.found,Inf,None.found,PBMC
chr13,79451890,79452163,274,+,Illumina,GTSP4694,pin25,20,hg38,GTSP4694-3,D1,1,0,chr13+79451890,FALSE,NDFIP2-AS1,-,FALSE,FALSE,25472,POU4F1,-848329,-,CDX2,-51482521,-,PBMC
chrX,109975364,109975866,503,-,Illumina,GTSP4694,pin25,3804,hg38,GTSP4694-3,D1,1,0,chrX-109975866,FALSE,TMEM164,+,FALSE,FALSE,-26767,TDGF1P3,-544444,+,MTCP1,45088166,-,PBMC
chr2,121723119,121723188,70,-,Illumina,GTSP4694,pin25,2938,hg38,GTSP4694-3,D1,1,0,chr2-121723188,TRUE,NIFK-AS1,+,FALSE,FALSE,-0,GLI2,730534,+,BCL11A,-61169689,-,PBMC
chr3,174066481,174066687,207,+,Illumina,GTSP4694,pin25,14035,hg38,GTSP4694-3,D1,1,0,chr3+174066481,TRUE,NLGN1,+,FALSE,TRUE,-0,ECT2,1245006,+,None.found,Inf,None.found,PBMC
chr11,1726723,1727053,331,-,Illumina,GTSP4694,pin25,13940,hg38,GTSP4694-4,D1,1,0,chr11-1727053,FALSE,IFITM10,-,FALSE,TRUE,5355,IGF2,402057,-,NUP98,1947955,-,PBMC
chr11,1726734,1727053,320,-,Illumina,GTSP4694,pin25,1,hg38,GTSP4694-4,D1,1,0,chr11-1727053,FALSE,IFITM10,-,FALSE,TRUE,5355,IGF2,402057,-,NUP98,1947955,-,PBMC
chr19,7209067,7209368,302,+,Illumina,GTSP4694,pin25,15910,hg38,GTSP4694-4,D1,1,0,chr19+7209067,TRUE,INSR,-,FALSE,FALSE,0,VAV1,351700,+,TCF3,-5556737,-,PBMC
chr1,9717993,9718289,297,-,Illumina,GTSP4694,pin25,69375,hg38,GTSP4694-4,D1,1,0,chr1-9718289,TRUE,PIK3CD,+,FALSE,FALSE,-0,PIK3CD,-0,+,LCK,-22532948,+,PBMC
chr10,30699404,30699581,178,-,Illumina,GTSP4694,pin25,44204,hg38,GTSP4694-4,D1,1,0,chr10-30699581,TRUE,SVILP1,+,FALSE,FALSE,0,MAP3K8,237747,+,BMI1,8368095,+,PBMC
chr14,101820731,101820833,103,-,Illumina,GTSP4694,pin25,32,hg38,GTSP4694-4,D1,1,0,chr14-101820833,TRUE,PPP2R5C,+,FALSE,FALSE,0,HSP90AA1,259903,-,BCL11B,-2549119,-,PBMC
chr11,355153,355490,338,-,Illumina,GTSP4703,pin25,50,hg38,GTSP4703-1,W2,14,0,chr11-355490,FALSE,B4GALNT4,+,FALSE,FALSE,-14303,PGGHG,59801,+,NUP98,3319518,-,PBMC
chr16,1991475,1991588,114,+,Illumina,GTSP4703,pin25,36,hg38,GTSP4703-1,W2,14,0,chr16+1991475,TRUE,SYNGR3,+,FALSE,TRUE,0,TSC2,-56418,+,None.found,Inf,None.found,PBMC
chr10,3803491,3803706,216,-,Illumina,GTSP4703,pin25,1,hg38,GTSP4703-1,W2,14,0,chr10-3803706,FALSE,KLF6,-,FALSE,TRUE,-18424,KLF6,-18424,-,KLF6,-18424,-,PBMC
chr20,3890276,3890676,401,+,Illumina,GTSP4703,pin25,609,hg38,GTSP4703-1,W2,14,0,chr20+3890276,TRUE,PANK2,+,FALSE,TRUE,0,CDC25B,84154,+,None.found,Inf,None.found,PBMC
chr20,3890276,3890680,405,+,Illumina,GTSP4703,pin25,2,hg38,GTSP4703-1,W2,14,0,chr20+3890276,TRUE,PANK2,+,FALSE,TRUE,0,CDC25B,84154,+,None.found,Inf,None.found,PBMC
chr3,4826243,4826450,208,+,Illumina,GTSP4703,pin25,123,hg38,GTSP4703-1,W2,14,0,chr3+4826243,TRUE,ITPR1,+,FALSE,TRUE,-0,CNTN4,1768281,+,None.found,Inf,None.found,PBMC
chr3,4838088,4838412,325,+,Illumina,GTSP4703,pin25,877,hg38,GTSP4703-1,W2,14,0,chr3+4838088,TRUE,ITPR1,+,FALSE,TRUE,-0,CNTN4,1780126,+,None.found,Inf,None.found,PBMC
chr11,6606391,6606736,346,-,Illumina,GTSP4703,pin25,2380,hg38,GTSP4703-1,W2,14,0,chr11-6606736,TRUE,ILK,+,FALSE,FALSE,0,EIF3F,-1380582,+,LMO1,1617566,-,PBMC
chr17,7483036,7483545,510,-,Illumina,GTSP4703,pin25,125,hg38,GTSP4703-1,W2,14,0,chr17-7483545,TRUE,ZBTB4,-,FALSE,TRUE,0,FGF11,38612,+,None.found,Inf,None.found,PBMC
chr12,7960292,7960708,417,+,Illumina,GTSP4703,pin25,128,hg38,GTSP4703-1,W2,14,0,chr12+7960292,FALSE,SLC2A3,-,FALSE,FALSE,-23995,C3AR1,96550,-,CCND2,3654935,+,PBMC
chr8,8238412,8238618,207,-,Illumina,GTSP4703,pin25,3,hg38,GTSP4703-1,W2,14,0,chr8-8238618,TRUE,FAM86B3P,+,TRUE,FALSE,-0,MFHAS1,545869,-,MYC,-119496814,+,PBMC
chr12,10382794,10383273,480,+,Illumina,GTSP4703,pin25,327,hg38,GTSP4703-1,W2,14,0,chr12+10382794,TRUE,"LOC101928100,KLRK1,KLRC4-KLRK1","+,-,-",FALSE,FALSE,-0,KLRK1,0,-,ETV6,-1267058,+,PBMC
chr18,10532091,10532856,766,+,Illumina,GTSP4703,pin25,2,hg38,GTSP4703-1,W2,14,0,chr18+10532091,TRUE,NAPG,+,FALSE,TRUE,0,MPPE1,1351378,-,BCL2,52591253,-,PBMC
chr10,11176383,11176489,107,+,Illumina,GTSP4703,pin25,5,hg38,GTSP4703-1,W2,14,0,chr10+11176383,TRUE,CELF2,+,FALSE,TRUE,-0,GATA3,3101181,+,KLF6,-7391101,-,PBMC
chr11,12165851,12166181,331,+,Illumina,GTSP4703,pin25,1889,hg38,GTSP4703-1,W2,14,0,chr11+12165851,TRUE,MICAL2,+,FALSE,TRUE,0,PTH,1326192,-,LMO1,-3897215,-,PBMC
chr19,13193362,13193648,287,+,Illumina,GTSP4703,pin25,1998,hg38,GTSP4703-1,W2,14,0,chr19+13193362,FALSE,CACNA1A,-,FALSE,FALSE,13078,IER2,38453,+,LYL1,-90201,-,PBMC
chr19,13987112,13987266,155,+,Illumina,GTSP4703,pin25,422,hg38,GTSP4703-1,W2,14,0,chr19+13987112,TRUE,RFX1,-,FALSE,FALSE,0,ADGRE5,-394030,+,LYL1,-883951,-,PBMC
chr9,15422754,15423466,713,-,Illumina,GTSP4703,pin25,11,hg38,GTSP4703-1,W2,14,0,chr9-15423466,TRUE,SNAPC3,+,FALSE,FALSE,0,SNAPC3,0,+,JAK2,10295282,+,PBMC
chrX,16588763,16589089,327,+,Illumina,GTSP4703,pin25,957,hg38,GTSP4703-1,W2,14,0,chrX+16588763,TRUE,CTPS2,-,TRUE,FALSE,-0,RBBP7,255885,-,MTCP1,138475269,-,PBMC
chr7,17494019,17494107,89,+,Illumina,GTSP4703,pin25,1,hg38,GTSP4703-1,W2,14,0,chr7+17494019,TRUE,LOC101927630,-,FALSE,FALSE,-0,TWIST1,1619026,-,None.found,Inf,None.found,PBMC
chr17,17592454,17592648,195,+,Illumina,GTSP4703,pin25,32,hg38,GTSP4703-1,W2,14,0,chr17+17592454,FALSE,PEMT,-,FALSE,FALSE,-750,FLCN,-355262,-,None.found,Inf,None.found,PBMC
chr6,18151856,18152283,428,+,Illumina,GTSP4703,pin25,373,hg38,GTSP4703-1,W2,14,0,chr6+18151856,TRUE,TPMT,-,FALSE,FALSE,0,DEK,72311,-,BRD2,-14816802,+,PBMC
chr3,18656354,18657090,737,-,Illumina,GTSP4703,pin25,9,hg38,GTSP4703-1,W2,14,0,chr3-18657090,FALSE,SATB1-AS1,+,FALSE,FALSE,126975,SATB1,-211501,-,None.found,Inf,None.found,PBMC
chr16,18805340,18805374,35,+,Illumina,GTSP4703,pin25,470,hg38,GTSP4703-1,W2,14,0,chr16+18805340,TRUE,SMG1,-,TRUE,FALSE,-0,ABCC1,2662265,+,None.found,Inf,None.found,PBMC
chr8,19588542,19588596,55,-,Illumina,GTSP4703,pin25,57,hg38,GTSP4703-1,W2,14,0,chr8-19588596,TRUE,CSGALNACT1,-,FALSE,TRUE,0,NAT2,1187382,+,MYC,-108146836,+,PBMC
chrX,20413456,20413853,398,+,Illumina,GTSP4703,pin25,618,hg38,GTSP4703-1,W2,14,0,chrX+20413456,FALSE,RPS6KA3,-,FALSE,FALSE,-146823,EIF1AX,-271607,-,MTCP1,134650576,-,PBMC
chr21,21214266,21214639,374,-,Illumina,GTSP4703,pin25,1662,hg38,GTSP4703-1,W2,14,0,chr21-21214639,TRUE,NCAM2,+,FALSE,FALSE,0,MIR125B2,4624313,+,OLIG2,-11811267,+,PBMC
chr11,22666529,22667065,537,+,Illumina,GTSP4703,pin25,40,hg38,GTSP4703-1,W2,14,0,chr11+22666529,FALSE,GAS2,+,FALSE,TRUE,-83,FANCF,-40687,-,LMO2,11192045,-,PBMC
chr14,23606654,23606803,150,-,Illumina,GTSP4703,pin25,645,hg38,GTSP4703-1,W2,14,0,chr14-23606803,FALSE,DHRS2,+,FALSE,FALSE,-23310,BCL2L2,295043,+,TCL1A,72103162,-,PBMC
chr14,24668874,24669188,315,-,Illumina,GTSP4703,pin25,1603,hg38,GTSP4703-1,W2,14,0,chr14-24669188,FALSE,GZMB,-,FALSE,TRUE,-34918,BCL2L2,1357428,+,TCL1A,71040777,-,PBMC
chr1,25640693,25640933,241,+,Illumina,GTSP4703,pin25,3,hg38,GTSP4703-1,W2,14,0,chr1+25640693,TRUE,MAN1C1,+,FALSE,TRUE,0,RSRP1,-302438,-,LCK,-6610544,+,PBMC
chr21,25735206,25735241,36,-,Illumina,GTSP4703,pin25,57,hg38,GTSP4703-1,W2,14,0,chr21-25735241,TRUE,"ATP5PF,GABPA","-,+",TRUE,FALSE,-0,ADAMTS1,1101044,-,OLIG2,-7290665,+,PBMC
chr1,27366401,27366451,51,-,Illumina,GTSP4703,pin25,111,hg38,GTSP4703-1,W2,14,0,chr1-27366451,TRUE,MAP3K6,-,TRUE,TRUE,0,MAP3K6,0,-,LCK,-4884786,+,PBMC
chr11,28108324,28108985,662,-,Illumina,GTSP4703,pin25,7,hg38,GTSP4703-1,W2,14,0,chr11-28108985,TRUE,METTL15,+,FALSE,FALSE,0,DNAJC24,-3260843,+,LMO2,5749589,-,PBMC
chr15,31433663,31433821,159,-,Illumina,GTSP4703,pin25,48,hg38,GTSP4703-1,W2,14,0,chr15-31433821,TRUE,KLF13,+,FALSE,FALSE,-0,TRPM1,-272547,-,None.found,Inf,None.found,PBMC
chr6,31817641,31818014,374,+,Illumina,GTSP4703,pin25,19,hg38,GTSP4703-1,W2,14,0,chr6+31817641,TRUE,HSPA1A,+,TRUE,TRUE,-0,SLC44A4,45549,-,BRD2,-1151017,+,PBMC
