seqnames,start,end,width,strand,cellType,dataSource,GTSP,patient,reads,refGenome,timePoint,timePointDays,timePointMonths,posid,estAbund,relAbund,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,readsPerSample,readsRelAbund,totalSampleFrags,include,labeledNearestFeature,posidLabel
chr3,196995932,196995932,1,-,PBMC,Illumina,GTSP3466,pin26,9,hg38,D0,0,0,chr3-196995932,1,0.06514657980456026,FALSE,MELTF,-,FALSE,TRUE,5806,DLG1,46626,-,None.found,Inf,None.found,574645,0.001566184339896806,1534,yes,MELTF ~,"MELTF ~
chr3-196995932"
chr3,22586217,22586217,1,-,PBMC,Illumina,GTSP3466,pin26,13,hg38,D0,0,0,chr3-22586217,1,0.06514657980456026,FALSE,ZNF385D-AS2,+,FALSE,FALSE,606388,RARB,-2243104,+,None.found,Inf,None.found,574645,0.002262266268739831,1534,yes,ZNF385D-AS2 ,"ZNF385D-AS2 
chr3-22586217"
chr3,30227311,30227311,1,-,PBMC,Illumina,GTSP3466,pin26,516,hg38,D0,0,0,chr3-30227311,1,0.06514657980456026,FALSE,RBMS3,+,FALSE,FALSE,216915,TGFBR2,-379189,+,None.found,Inf,None.found,574645,0.0897945688207502,1534,yes,RBMS3 ,"RBMS3 
chr3-30227311"
chr3,32304822,32304822,1,-,PBMC,Illumina,GTSP3466,pin26,152,hg38,D0,0,0,chr3-32304822,1,0.06514657980456026,TRUE,CMTM8,+,FALSE,FALSE,-0,CMTM7,-86847,+,None.found,Inf,None.found,574645,0.02645111329603494,1534,yes,CMTM8 *,"CMTM8 *
chr3-32304822"
chr3,32952185,32952185,1,-,PBMC,Illumina,GTSP3466,pin26,547,hg38,D0,0,0,chr3-32952185,1,0.06514657980456026,TRUE,CCR4,+,FALSE,FALSE,0,GLB1,44421,-,None.found,Inf,None.found,574645,0.09518920376928365,1534,yes,CCR4 *~,"CCR4 *~
chr3-32952185"
chr3,32991483,32991483,1,-,PBMC,Illumina,GTSP3466,pin26,468,hg38,D0,0,0,chr3-32991483,1,0.06514657980456026,FALSE,GLB1,-,FALSE,TRUE,5123,GLB1,5123,-,None.found,Inf,None.found,574645,0.0814415856746339,1534,yes,GLB1 ~,"GLB1 ~
chr3-32991483"
chr3,46092015,46092015,1,-,PBMC,Illumina,GTSP3466,pin26,929,hg38,D0,0,0,chr3-46092015,1,0.06514657980456026,FALSE,XCR1,-,FALSE,TRUE,-64527,CCR1,109692,-,None.found,Inf,None.found,574645,0.1616650279737925,1534,yes,XCR1 ,"XCR1 
chr3-46092015"
chr3,46283558,46283558,1,-,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr3-46283558,1,0.06514657980456026,FALSE,CCR3,+,FALSE,FALSE,16851,CCR1,-75216,-,None.found,Inf,None.found,574645,1.740204822107562e-4,1534,yes,CCR3 ,"CCR3 
chr3-46283558"
chr3,46539235,46539235,1,-,PBMC,Illumina,GTSP3466,pin26,211,hg38,D0,0,0,chr3-46539235,1,0.06514657980456026,TRUE,LRRC2,-,FALSE,TRUE,-0,TDGF1,-35318,+,None.found,Inf,None.found,574645,0.03671832174646956,1534,yes,LRRC2 *~,"LRRC2 *~
chr3-46539235"
chr3,48716347,48716347,1,-,PBMC,Illumina,GTSP3466,pin26,1523,hg38,D0,0,0,chr3-48716347,1,0.06514657980456026,TRUE,IP6K2,-,FALSE,TRUE,0,NCKIPSD,-30413,-,None.found,Inf,None.found,574645,0.2650331944069817,1534,yes,IP6K2 *~,"IP6K2 *~
chr3-48716347"
chr3,5192872,5192872,1,-,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr3-5192872,1,0.06514657980456026,TRUE,EDEM1,+,FALSE,FALSE,0,CNTN4,2134910,+,None.found,Inf,None.found,574645,1.740204822107562e-4,1534,yes,EDEM1 *,"EDEM1 *
chr3-5192872"
chr3,52253116,52253116,1,-,PBMC,Illumina,GTSP3466,pin26,143,hg38,D0,0,0,chr3-52253116,2,0.13029315960912052,FALSE,WDR82,-,FALSE,TRUE,1304,WDR82,1304,-,None.found,Inf,None.found,574645,0.024884928956138138,1534,yes,WDR82 ~,"WDR82 ~
chr3-52253116"
chr3,56734550,56734550,1,-,PBMC,Illumina,GTSP3466,pin26,39,hg38,D0,0,0,chr3-56734550,1,0.06514657980456026,TRUE,ARHGEF3,-,FALSE,TRUE,-0,ERC2,-266186,-,None.found,Inf,None.found,574645,0.006786798806219492,1534,yes,ARHGEF3 *,"ARHGEF3 *
chr3-56734550"
chr3,66302927,66302927,1,-,PBMC,Illumina,GTSP3466,pin26,120,hg38,D0,0,0,chr3-66302927,1,0.06514657980456026,TRUE,SLC25A26,+,FALSE,FALSE,-0,LRIG1,75868,-,None.found,Inf,None.found,574645,0.020882457865290745,1534,yes,SLC25A26 *,"SLC25A26 *
chr3-66302927"
chr3,69083739,69083739,1,-,PBMC,Illumina,GTSP3466,pin26,3,hg38,D0,0,0,chr3-69083739,1,0.06514657980456026,FALSE,ARL6IP5,+,FALSE,FALSE,-1198,MITF,-655694,+,None.found,Inf,None.found,574645,5.220614466322686e-4,1534,yes,ARL6IP5 ,"ARL6IP5 
chr3-69083739"
chr3,72454605,72454605,1,-,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr3-72454605,1,0.06514657980456026,FALSE,RYBP,-,FALSE,TRUE,-7981,FOXP1,-870615,-,None.found,Inf,None.found,574645,1.740204822107562e-4,1534,yes,RYBP ,"RYBP 
chr3-72454605"
chr3,72626579,72626579,1,-,PBMC,Illumina,GTSP3466,pin26,30,hg38,D0,0,0,chr3-72626579,1,0.06514657980456026,FALSE,LOC105377162,-,FALSE,TRUE,36715,FOXP1,-1042589,-,None.found,Inf,None.found,574645,0.005220614466322686,1534,yes,LOC105377162 ,"LOC105377162 
chr3-72626579"
chr3,94010650,94010650,1,-,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr3-94010650,1,0.06514657980456026,TRUE,ARL13B,+,FALSE,FALSE,0,PROS1,-36559,-,None.found,Inf,None.found,574645,1.740204822107562e-4,1534,yes,ARL13B *~,"ARL13B *~
chr3-94010650"
chr3,9779321,9779321,1,-,PBMC,Illumina,GTSP3466,pin26,396,hg38,D0,0,0,chr3-9779321,1,0.06514657980456026,FALSE,TADA3,-,FALSE,TRUE,641,TTLL3,-30637,+,None.found,Inf,None.found,574645,0.06891211095545946,1534,yes,TADA3 ~,"TADA3 ~
chr3-9779321"
chr3,100075363,100075363,1,+,PBMC,Illumina,GTSP3466,pin26,10914,hg38,D0,0,0,chr3+100075363,1,0.06514657980456026,TRUE,"CMSS1,FILIP1L","+,-",FALSE,FALSE,0,TFG,-633925,+,None.found,Inf,None.found,574645,1.899259542848193,1534,yes,"CMSS1,FILIP1L *","CMSS1,FILIP1L *
chr3+100075363"
chr3,100104495,100104495,1,+,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr3+100104495,1,0.06514657980456026,TRUE,"CMSS1,FILIP1L","+,-",FALSE,FALSE,0,TFG,-604793,+,None.found,Inf,None.found,574645,1.740204822107562e-4,1534,yes,"CMSS1,FILIP1L *","CMSS1,FILIP1L *
chr3+100104495"
chr3,105867962,105867962,1,+,PBMC,Illumina,GTSP3466,pin26,115,hg38,D0,0,0,chr3+105867962,1,0.06514657980456026,TRUE,CBLB,-,FALSE,FALSE,0,CBLB,0,-,None.found,Inf,None.found,574645,0.020012355454236963,1534,yes,CBLB *~,"CBLB *~
chr3+105867962"
chr3,108100603,108100603,1,+,PBMC,Illumina,GTSP3466,pin26,30,hg38,D0,0,0,chr3+108100603,1,0.06514657980456026,FALSE,CD47,-,FALSE,FALSE,-9514,CBLB,-2231180,-,None.found,Inf,None.found,574645,0.005220614466322686,1534,yes,CD47 ,"CD47 
chr3+108100603"
chr3,111597966,111597966,1,+,PBMC,Illumina,GTSP3466,pin26,45,hg38,D0,0,0,chr3+111597966,1,0.06514657980456026,TRUE,CD96,+,FALSE,TRUE,0,CD200,-734979,+,None.found,Inf,None.found,574645,0.007830921699484029,1534,yes,CD96 *,"CD96 *
chr3+111597966"
chr3,114077813,114077813,1,+,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr3+114077813,1,0.06514657980456026,TRUE,QTRT2,+,FALSE,TRUE,-0,CD200,1715000,+,None.found,Inf,None.found,574645,1.740204822107562e-4,1534,yes,QTRT2 *,"QTRT2 *
chr3+114077813"
chr3,114314888,114314888,1,+,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr3+114314888,1,0.06514657980456026,TRUE,ZBTB20,-,TRUE,FALSE,-0,CD200,1952075,+,None.found,Inf,None.found,574645,1.740204822107562e-4,1534,yes,ZBTB20 *,"ZBTB20 *
chr3+114314888"
chr3,12187196,12187196,1,+,PBMC,Illumina,GTSP3466,pin26,2,hg38,D0,0,0,chr3+12187196,1,0.06514657980456026,TRUE,SYN2,+,FALSE,TRUE,-0,PPARG,-100287,+,None.found,Inf,None.found,574645,3.480409644215124e-4,1534,yes,SYN2 *,"SYN2 *
chr3+12187196"
chr3,125139363,125139363,1,+,PBMC,Illumina,GTSP3466,pin26,2,hg38,D0,0,0,chr3+125139363,1,0.06514657980456026,TRUE,SLC12A8,-,FALSE,FALSE,-0,MUC13,-204611,-,None.found,Inf,None.found,574645,3.480409644215124e-4,1534,yes,SLC12A8 *,"SLC12A8 *
chr3+125139363"
chr3,128727758,128727758,1,+,PBMC,Illumina,GTSP3466,pin26,37,hg38,D0,0,0,chr3+128727758,1,0.06514657980456026,TRUE,RAB7A,+,FALSE,TRUE,0,RPN1,-76881,-,None.found,Inf,None.found,574645,0.006438757841797979,1534,yes,RAB7A *,"RAB7A *
chr3+128727758"
chr3,129830826,129830826,1,+,PBMC,Illumina,GTSP3466,pin26,2,hg38,D0,0,0,chr3+129830826,1,0.06514657980456026,TRUE,TMCC1,-,FALSE,FALSE,0,CNBP,-646858,-,None.found,Inf,None.found,574645,3.480409644215124e-4,1534,yes,TMCC1 *,"TMCC1 *
chr3+129830826"
chr3,132542603,132542603,1,+,PBMC,Illumina,GTSP3466,pin26,5,hg38,D0,0,0,chr3+132542603,1,0.06514657980456026,FALSE,DNAJC13,+,FALSE,TRUE,3570,BFSP2,-857390,+,None.found,Inf,None.found,574645,8.701024110537811e-4,1534,yes,DNAJC13 ,"DNAJC13 
chr3+132542603"
chr3,132659683,132659683,1,+,PBMC,Illumina,GTSP3466,pin26,481,hg38,D0,0,0,chr3+132659683,1,0.06514657980456026,TRUE,"ACAD11,NPHP3-ACAD11,UBA5","-,-,+",TRUE,FALSE,0,BFSP2,-740310,+,None.found,Inf,None.found,574645,0.08370385194337374,1534,yes,"ACAD11,NPHP3-ACAD11,UBA5 *","ACAD11,NPHP3-ACAD11,UBA5 *
chr3+132659683"
chr3,15012465,15012465,1,+,PBMC,Illumina,GTSP3466,pin26,229,hg38,D0,0,0,chr3+15012465,1,0.06514657980456026,TRUE,NR2C2,+,FALSE,TRUE,-0,XPC,-833792,-,None.found,Inf,None.found,574645,0.03985069042626317,1534,yes,NR2C2 *,"NR2C2 *
chr3+15012465"
chr3,151192430,151192430,1,+,PBMC,Illumina,GTSP3466,pin26,431,hg38,D0,0,0,chr3+151192430,1,0.06514657980456026,TRUE,MED12L,+,FALSE,TRUE,0,P2RY14,19685,-,None.found,Inf,None.found,574645,0.07500282783283593,1534,yes,MED12L *~,"MED12L *~
chr3+151192430"
chr3,151200309,151200309,1,+,PBMC,Illumina,GTSP3466,pin26,23,hg38,D0,0,0,chr3+151200309,1,0.06514657980456026,TRUE,"MED12L,GPR171","+,-",FALSE,FALSE,-0,P2RY14,11806,-,None.found,Inf,None.found,574645,0.004002471090847393,1534,yes,"MED12L,GPR171 *~","MED12L,GPR171 *~
chr3+151200309"
chr3,151203863,151203863,1,+,PBMC,Illumina,GTSP3466,pin26,6,hg38,D0,0,0,chr3+151203863,1,0.06514657980456026,TRUE,MED12L,+,FALSE,TRUE,0,P2RY14,8252,-,None.found,Inf,None.found,574645,0.0010441228932645372,1534,yes,MED12L *~,"MED12L *~
chr3+151203863"
chr3,152208904,152208904,1,+,PBMC,Illumina,GTSP3466,pin26,446,hg38,D0,0,0,chr3+152208904,1,0.06514657980456026,FALSE,LOC101928166,-,FALSE,FALSE,-3474,P2RY14,-930461,-,None.found,Inf,None.found,574645,0.07761313506599726,1534,yes,LOC101928166 ,"LOC101928166 
chr3+152208904"
chr3,156818021,156818021,1,+,PBMC,Illumina,GTSP3466,pin26,72,hg38,D0,0,0,chr3+156818021,1,0.06514657980456026,FALSE,LINC00886,-,FALSE,FALSE,-958,VEPH1,441719,-,None.found,Inf,None.found,574645,0.012529474719174448,1534,yes,LINC00886 ,"LINC00886 
chr3+156818021"
chr3,160028673,160028673,1,+,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr3+160028673,1,0.06514657980456026,TRUE,"IL12A-AS1,LINC01100","-,+",FALSE,FALSE,-0,RARRES1,-1296186,-,None.found,Inf,None.found,574645,1.740204822107562e-4,1534,yes,"IL12A-AS1,LINC01100 *","IL12A-AS1,LINC01100 *
chr3+160028673"
chr3,160667245,160667245,1,+,PBMC,Illumina,GTSP3466,pin26,5,hg38,D0,0,0,chr3+160667245,1,0.06514657980456026,FALSE,ARL14,+,FALSE,TRUE,-9913,RARRES1,-1934758,-,None.found,Inf,None.found,574645,8.701024110537811e-4,1534,yes,ARL14 ,"ARL14 
chr3+160667245"
chr3,179967307,179967307,1,+,PBMC,Illumina,GTSP3466,pin26,318,hg38,D0,0,0,chr3+179967307,1,0.06514657980456026,TRUE,PEX5L,-,FALSE,FALSE,0,PIK3CA,727213,+,None.found,Inf,None.found,574645,0.05533851334302047,1534,yes,PEX5L *,"PEX5L *
chr3+179967307"
chr3,184424460,184424460,1,+,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr3+184424460,1,0.06514657980456026,TRUE,LINC02054,+,FALSE,TRUE,-0,THPO,-44771,-,None.found,Inf,None.found,574645,1.740204822107562e-4,1534,yes,LINC02054 *~,"LINC02054 *~
chr3+184424460"
chr3,187802952,187802952,1,+,PBMC,Illumina,GTSP3466,pin26,6,hg38,D0,0,0,chr3+187802952,1,0.06514657980456026,FALSE,BCL6,-,FALSE,FALSE,-57226,BCL6,-57226,-,None.found,Inf,None.found,574645,0.0010441228932645372,1534,yes,BCL6 ,"BCL6 
chr3+187802952"
chr3,190569707,190569707,1,+,PBMC,Illumina,GTSP3466,pin26,272,hg38,D0,0,0,chr3+190569707,1,0.06514657980456026,TRUE,IL1RAP,+,FALSE,TRUE,0,FGF12,1569684,-,None.found,Inf,None.found,574645,0.04733357116132569,1534,yes,IL1RAP *,"IL1RAP *
chr3+190569707"
chr3,194655006,194655006,1,+,PBMC,Illumina,GTSP3466,pin26,36,hg38,D0,0,0,chr3+194655006,1,0.06514657980456026,TRUE,LSG1,-,FALSE,FALSE,-0,XXYLT1,413271,-,None.found,Inf,None.found,574645,0.006264737359587224,1534,yes,LSG1 *,"LSG1 *
chr3+194655006"
chr3,195690819,195690819,1,+,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr3+195690819,1,0.06514657980456026,TRUE,MIR570HG,+,FALSE,TRUE,0,MUC4,55944,-,None.found,Inf,None.found,574645,1.740204822107562e-4,1534,yes,MIR570HG *,"MIR570HG *
chr3+195690819"
chr3,197935074,197935074,1,+,PBMC,Illumina,GTSP3466,pin26,1078,hg38,D0,0,0,chr3+197935074,2,0.13029315960912052,TRUE,IQCG,-,FALSE,FALSE,0,DLG1,-635801,-,None.found,Inf,None.found,574645,0.18759407982319518,1534,yes,IQCG *,"IQCG *
chr3+197935074"
chr3,32996073,32996073,1,+,PBMC,Illumina,GTSP3466,pin26,27,hg38,D0,0,0,chr3+32996073,1,0.06514657980456026,FALSE,GLB1,-,FALSE,FALSE,533,GLB1,533,-,None.found,Inf,None.found,574645,0.004698553019690417,1534,yes,GLB1 ~,"GLB1 ~
chr3+32996073"
chr3,39326427,39326427,1,+,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr3+39326427,1,0.06514657980456026,FALSE,CCR8,+,FALSE,TRUE,-3277,XIRP1,-133830,-,None.found,Inf,None.found,574645,1.740204822107562e-4,1534,yes,CCR8 ,"CCR8 
chr3+39326427"
chr3,45693523,45693523,1,+,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr3+45693523,1,0.06514657980456026,TRUE,SACM1L,+,FALSE,TRUE,0,LIMD1,12259,+,None.found,Inf,None.found,574645,1.740204822107562e-4,1534,yes,SACM1L *~,"SACM1L *~
chr3+45693523"
chr3,45964031,45964031,1,+,PBMC,Illumina,GTSP3466,pin26,31,hg38,D0,0,0,chr3+45964031,1,0.06514657980456026,TRUE,FYCO1,-,FALSE,FALSE,0,CCR9,60855,+,None.found,Inf,None.found,574645,0.0053946349485334425,1534,yes,FYCO1 *,"FYCO1 *
chr3+45964031"
chr3,4833636,4833636,1,+,PBMC,Illumina,GTSP3466,pin26,87,hg38,D0,0,0,chr3+4833636,1,0.06514657980456026,TRUE,ITPR1,+,FALSE,TRUE,-0,CNTN4,1775674,+,None.found,Inf,None.found,574645,0.01513978195233579,1534,yes,ITPR1 *,"ITPR1 *
chr3+4833636"
chr3,4836949,4836949,1,+,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr3+4836949,1,0.06514657980456026,TRUE,ITPR1,+,FALSE,TRUE,-0,CNTN4,1778987,+,None.found,Inf,None.found,574645,1.740204822107562e-4,1534,yes,ITPR1 *,"ITPR1 *
chr3+4836949"
chr3,50598922,50598922,1,+,PBMC,Illumina,GTSP3466,pin26,14,hg38,D0,0,0,chr3+50598922,1,0.06514657980456026,FALSE,CISH,-,FALSE,FALSE,7530,RASSF1,-257985,-,None.found,Inf,None.found,574645,0.002436286750950587,1534,yes,CISH ,"CISH 
chr3+50598922"
chr3,50600016,50600016,1,+,PBMC,Illumina,GTSP3466,pin26,699,hg38,D0,0,0,chr3+50600016,1,0.06514657980456026,FALSE,CISH,-,FALSE,FALSE,6436,RASSF1,-259079,-,None.found,Inf,None.found,574645,0.12164031706531858,1534,yes,CISH ,"CISH 
chr3+50600016"
chr3,5190144,5190144,1,+,PBMC,Illumina,GTSP3466,pin26,3,hg38,D0,0,0,chr3+5190144,1,0.06514657980456026,TRUE,EDEM1,+,FALSE,TRUE,0,CNTN4,2132182,+,None.found,Inf,None.found,574645,5.220614466322686e-4,1534,yes,EDEM1 *,"EDEM1 *
chr3+5190144"
chr3,5197242,5197242,1,+,PBMC,Illumina,GTSP3466,pin26,1058,hg38,D0,0,0,chr3+5197242,1,0.06514657980456026,TRUE,EDEM1,+,FALSE,TRUE,0,CNTN4,2139280,+,None.found,Inf,None.found,574645,0.18411367017898006,1534,yes,EDEM1 *,"EDEM1 *
chr3+5197242"
chr3,56879792,56879792,1,+,PBMC,Illumina,GTSP3466,pin26,393,hg38,D0,0,0,chr3+56879792,1,0.06514657980456026,TRUE,ARHGEF3,-,FALSE,FALSE,-0,ERC2,-411428,-,None.found,Inf,None.found,574645,0.06839004950882718,1534,yes,ARHGEF3 *,"ARHGEF3 *
chr3+56879792"
chr3,59559681,59559681,1,+,PBMC,Illumina,GTSP3466,pin26,7,hg38,D0,0,0,chr3+59559681,1,0.06514657980456026,FALSE,LOC339902,-,FALSE,FALSE,77613,FHIT,187595,-,None.found,Inf,None.found,574645,0.0012181433754752935,1534,yes,LOC339902 ,"LOC339902 
chr3+59559681"
chr3,60001121,60001121,1,+,PBMC,Illumina,GTSP3466,pin26,221,hg38,D0,0,0,chr3+60001121,1,0.06514657980456026,TRUE,FHIT,-,FALSE,FALSE,-0,FHIT,-0,-,None.found,Inf,None.found,574645,0.03845852656857712,1534,yes,FHIT *~,"FHIT *~
chr3+60001121"
chr3,69081651,69081651,1,+,PBMC,Illumina,GTSP3466,pin26,2,hg38,D0,0,0,chr3+69081651,1,0.06514657980456026,FALSE,UBA3,-,FALSE,FALSE,-1277,MITF,-657782,+,None.found,Inf,None.found,574645,3.480409644215124e-4,1534,yes,UBA3 ,"UBA3 
chr3+69081651"
chr3,69797255,69797255,1,+,PBMC,Illumina,GTSP3466,pin26,41,hg38,D0,0,0,chr3+69797255,1,0.06514657980456026,TRUE,MITF,+,FALSE,TRUE,0,MITF,0,+,None.found,Inf,None.found,574645,0.007134839770641005,1534,yes,MITF *~,"MITF *~
chr3+69797255"
chr3,71442324,71442324,1,+,PBMC,Illumina,GTSP3466,pin26,29432,hg38,D0,0,0,chr3+71442324,4,0.26058631921824105,TRUE,FOXP1,-,FALSE,FALSE,0,FOXP1,0,-,None.found,Inf,None.found,574645,5.121770832426977,1534,yes,FOXP1 *~,"FOXP1 *~
chr3+71442324"
chr3,72427967,72427967,1,+,PBMC,Illumina,GTSP3466,pin26,46,hg38,D0,0,0,chr3+72427967,1,0.06514657980456026,TRUE,RYBP,-,FALSE,FALSE,0,FOXP1,-843977,-,None.found,Inf,None.found,574645,0.008004942181694785,1534,yes,RYBP *,"RYBP *
chr3+72427967"
chr3,87333027,87333027,1,+,PBMC,Illumina,GTSP3466,pin26,4,hg38,D0,0,0,chr3+87333027,1,0.06514657980456026,FALSE,POU1F1,-,FALSE,FALSE,-56439,EPHA3,-1774495,+,None.found,Inf,None.found,574645,6.960819288430248e-4,1534,yes,POU1F1 ,"POU1F1 
chr3+87333027"
chr3,88150118,88150118,1,+,PBMC,Illumina,GTSP3466,pin26,44,hg38,D0,0,0,chr3+88150118,1,0.06514657980456026,TRUE,C3orf38,+,TRUE,TRUE,0,EPHA3,-957404,+,None.found,Inf,None.found,574645,0.007656901217273273,1534,yes,C3orf38 *,"C3orf38 *
chr3+88150118"
chr3,98539714,98539714,1,+,PBMC,Illumina,GTSP3466,pin26,397,hg38,D0,0,0,chr3+98539714,1,0.06514657980456026,FALSE,GPR15,+,FALSE,TRUE,5034,RIOX2,-567262,-,None.found,Inf,None.found,574645,0.06908613143767021,1534,yes,GPR15 ,"GPR15 
chr3+98539714"
chr3,98553459,98553459,1,+,PBMC,Illumina,GTSP3466,pin26,2,hg38,D0,0,0,chr3+98553459,1,0.06514657980456026,FALSE,GPR15,+,FALSE,TRUE,18779,RIOX2,-581007,-,None.found,Inf,None.found,574645,3.480409644215124e-4,1534,yes,GPR15 ,"GPR15 
chr3+98553459"
chr4,10121595,10121595,1,-,PBMC,Illumina,GTSP3466,pin26,22,hg38,D0,0,0,chr4-10121595,1,0.06514657980456026,FALSE,WDR1,-,FALSE,TRUE,-4560,S100P,3424424,+,RAP1GDS1,-88139779,+,574645,0.0038284506086366365,1534,yes,WDR1 ,"WDR1 
chr4-10121595"
chr4,10726783,10726783,1,-,PBMC,Illumina,GTSP3466,pin26,85,hg38,D0,0,0,chr4-10726783,1,0.06514657980456026,FALSE,CLNK,-,FALSE,TRUE,-41917,S100P,4029612,+,RAP1GDS1,-87534591,+,574645,0.014791740987914276,1534,yes,CLNK ,"CLNK 
chr4-10726783"
chr4,10728424,10728424,1,-,PBMC,Illumina,GTSP3466,pin26,436,hg38,D0,0,0,chr4-10728424,1,0.06514657980456026,FALSE,CLNK,-,FALSE,TRUE,-43558,S100P,4031253,+,RAP1GDS1,-87532950,+,574645,0.0758729302438897,1534,yes,CLNK ,"CLNK 
chr4-10728424"
chr4,108037410,108037410,1,-,PBMC,Illumina,GTSP3466,pin26,255,hg38,D0,0,0,chr4-108037410,1,0.06514657980456026,FALSE,HADH,+,FALSE,FALSE,2234,LEF1,10133,-,RAP1GDS1,9593548,+,574645,0.044375222963742834,1534,yes,HADH ~,"HADH ~
chr4-108037410"
chr4,108434256,108434256,1,-,PBMC,Illumina,GTSP3466,pin26,252,hg38,D0,0,0,chr4-108434256,1,0.06514657980456026,FALSE,RPL34-AS1,-,FALSE,TRUE,103932,LEF1,-265299,-,RAP1GDS1,9990394,+,574645,0.043853161517110564,1534,yes,RPL34-AS1 ,"RPL34-AS1 
chr4-108434256"
chr4,112289711,112289711,1,-,PBMC,Illumina,GTSP3466,pin26,184,hg38,D0,0,0,chr4-112289711,1,0.06514657980456026,FALSE,TIFA,-,FALSE,TRUE,-3807,CAMK2D,1161319,-,RAP1GDS1,13845849,+,574645,0.03201976872677914,1534,yes,TIFA ,"TIFA 
chr4-112289711"
chr4,1201664,1201664,1,-,PBMC,Illumina,GTSP3466,pin26,1209,hg38,D0,0,0,chr4-1201664,2,0.13029315960912052,TRUE,"SPON2,LOC100130872","-,-",FALSE,TRUE,0,GAK,-269273,-,RAP1GDS1,-97059710,+,574645,0.21039076299280424,1534,yes,"SPON2,LOC100130872 *","SPON2,LOC100130872 *
chr4-1201664"
chr4,121148434,121148434,1,-,PBMC,Illumina,GTSP3466,pin26,13,hg38,D0,0,0,chr4-121148434,1,0.06514657980456026,TRUE,TNIP3,-,FALSE,TRUE,-0,CCNA2,668008,-,RAP1GDS1,22704572,+,574645,0.002262266268739831,1534,yes,TNIP3 *,"TNIP3 *
chr4-121148434"
chr4,121201522,121201522,1,-,PBMC,Illumina,GTSP3466,pin26,1,hg38,D0,0,0,chr4-121201522,1,0.06514657980456026,TRUE,TNIP3,-,FALSE,TRUE,0,CCNA2,614920,-,RAP1GDS1,22757660,+,574645,1.740204822107562e-4,1534,yes,TNIP3 *,"TNIP3 *
chr4-121201522"
chr4,123418709,123418709,1,-,PBMC,Illumina,GTSP3466,pin26,262,hg38,D0,0,0,chr4-123418709,1,0.06514657980456026,FALSE,SPRY1,+,FALSE,FALSE,14948,NUDT6,-495704,-,RAP1GDS1,24974847,+,574645,0.04559336633921812,1534,yes,SPRY1 ,"SPRY1 
chr4-123418709"
chr4,142406091,142406091,1,-,PBMC,Illumina,GTSP3466,pin26,391,hg38,D0,0,0,chr4-142406091,1,0.06514657980456026,TRUE,INPP4B,-,FALSE,TRUE,-0,USP38,-778824,+,RAP1GDS1,43962229,+,574645,0.06804200854440567,1534,yes,INPP4B *,"INPP4B *
chr4-142406091"
chr4,142818776,142818776,1,-,PBMC,Illumina,GTSP3466,pin26,11,hg38,D0,0,0,chr4-142818776,1,0.06514657980456026,TRUE,INPP4B,-,FALSE,TRUE,0,USP38,-366139,+,RAP1GDS1,44374914,+,574645,0.0019142253043183182,1534,yes,INPP4B *,"INPP4B *
chr4-142818776"
chr4,145875929,145875929,1,-,PBMC,Illumina,GTSP3466,pin26,28,hg38,D0,0,0,chr4-145875929,1,0.06514657980456026,TRUE,ZNF827,-,FALSE,TRUE,0,NR3C2,2202833,-,RAP1GDS1,47432067,+,574645,0.004872573501901174,1534,yes,ZNF827 *,"ZNF827 *
chr4-145875929"
chr4,152679812,152679812,1,-,PBMC,Illumina,GTSP3466,pin26,24,hg38,D0,0,0,chr4-152679812,1,0.06514657980456026,TRUE,TMEM154,-,FALSE,TRUE,0,FBXW7,-143716,-,RAP1GDS1,54235950,+,574645,0.004176491573058149,1534,yes,TMEM154 *,"TMEM154 *
chr4-152679812"
chr4,15738576,15738576,1,-,PBMC,Illumina,GTSP3466,pin26,45,hg38,D0,0,0,chr4-15738576,1,0.06514657980456026,FALSE,BST1,+,FALSE,FALSE,6402,S100P,9041405,+,RAP1GDS1,-82522798,+,574645,0.007830921699484029,1534,yes,BST1 ,"BST1 
chr4-15738576"
