seqnames,start,end,width,strand,dataSource,GTSP,patient,reads,refGenome,sampleName,timePoint,timePointDays,timePointMonths,posid,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,cellType
chr14,91225542,91225807,266,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr14+91225542,FALSE,DGLUCY,+,FALSE,TRUE,145,GPR68,6988,-,TCL1A,4484423,-,PBMC
chr14,91511180,91511272,93,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr14+91511180,FALSE,PPP4R3A,-,FALSE,FALSE,-699,GPR68,-257299,-,TCL1A,4198785,-,PBMC
chr12,91877803,91878042,240,+,Illumina,GTSP3466,pin26,699,hg38,GTSP3466-8,D0,0,0,chr12+91877803,FALSE,LINC01619,-,FALSE,FALSE,107171,BTG1,262473,-,ETV6,79982400,+,PBMC
chr12,92277164,92277204,41,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr12+92277164,FALSE,LOC101928617,+,FALSE,TRUE,91379,BTG1,-131266,-,ETV6,80381761,+,PBMC
chr1,92537302,92537442,141,+,Illumina,GTSP3466,pin26,305,hg38,GTSP3466-8,D0,0,0,chr1+92537302,TRUE,EVI5,-,FALSE,FALSE,-0,GFI1,-50425,-,STIL,-45223154,-,PBMC
chr9,93109045,93109221,177,-,Illumina,GTSP3466,pin26,5,hg38,GTSP3466-8,D0,0,0,chr9-93109221,TRUE,CARD19,+,FALSE,FALSE,-0,SUSD3,24082,+,TAL2,-12553234,+,PBMC
chr14,93967788,93968308,521,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr14+93967788,TRUE,ASB2,-,FALSE,FALSE,0,IFI27,-142943,+,TCL1A,1742177,-,PBMC
chr14,93978907,93979139,233,+,Illumina,GTSP3466,pin26,35,hg38,GTSP3466-8,D0,0,0,chr14+93978907,FALSE,ASB2,-,FALSE,FALSE,-2176,IFI27,-131824,+,TCL1A,1731058,-,PBMC
chr8,94282751,94283203,453,+,Illumina,GTSP3466,pin26,31,hg38,GTSP3466-8,D0,0,0,chr8+94282751,FALSE,GEM,-,FALSE,FALSE,-20431,TP53INP1,643219,-,MYC,-33452681,+,PBMC
chr15,94304889,94305006,118,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr15+94304889,TRUE,MCTP2,+,FALSE,TRUE,0,CHD2,1276881,+,None.found,Inf,None.found,PBMC
chr1,94438011,94438126,116,-,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr1-94438126,TRUE,ABCD3,+,FALSE,FALSE,0,ALG14,544595,-,STIL,-47123978,-,PBMC
chr1,95072561,95072610,50,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr1+95072561,TRUE,ALG14,-,FALSE,FALSE,0,ALG14,0,-,STIL,-47758413,-,PBMC
chr10,95783244,95783541,298,-,Illumina,GTSP3466,pin26,201,hg38,GTSP3466-8,D0,0,0,chr10-95783541,TRUE,"ENTPD1,ENTPD1-AS1","+,-",FALSE,FALSE,-0,FRAT1,-1535722,+,TLX1,-5347761,+,PBMC
chr13,97222835,97222893,59,-,Illumina,GTSP3466,pin26,9,hg38,GTSP3466-8,D0,0,0,chr13-97222893,TRUE,MBNL2,+,FALSE,FALSE,0,RAP2A,-211326,+,CDX2,-69253524,-,PBMC
chr14,98174994,98175645,652,-,Illumina,GTSP3466,pin26,235,hg38,GTSP3466-8,D0,0,0,chr14-98175645,FALSE,LINC01550,-,FALSE,TRUE,-197520,BCL11B,993640,-,BCL11B,993640,-,PBMC
chr4,98482161,98482227,67,+,Illumina,GTSP3466,pin26,14,hg38,GTSP3466-8,D0,0,0,chr4+98482161,TRUE,TSPAN5,-,TRUE,FALSE,-0,RAP1GDS1,38299,+,RAP1GDS1,38299,+,PBMC
chr15,98731383,98732382,1000,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr15+98731383,TRUE,IGF1R,+,FALSE,TRUE,0,IGF1R,0,+,None.found,Inf,None.found,PBMC
chr9,98856862,98857019,158,+,Illumina,GTSP3466,pin26,7,hg38,GTSP3466-8,D0,0,0,chr9+98856862,FALSE,GALNT12,+,FALSE,TRUE,6780,TGFBR1,-248225,+,TAL2,-6805593,+,PBMC
chr9,99827539,99827622,84,-,Illumina,GTSP3466,pin26,648,hg38,GTSP3466-8,D0,0,0,chr9-99827622,TRUE,NR4A3,+,FALSE,FALSE,0,NR4A3,0,+,TAL2,-5834833,+,PBMC
chr1,99849559,99850463,905,+,Illumina,GTSP3466,pin26,11,hg38,GTSP3466-8,D0,0,0,chr1+99849559,FALSE,AGL,+,FALSE,TRUE,-523,COL11A1,3026906,-,STIL,-52535411,-,PBMC
chr7,100547861,100548300,440,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr7+100547861,TRUE,AGFG2,+,FALSE,TRUE,0,EPO,-172937,+,None.found,Inf,None.found,PBMC
chr7,100867243,100867542,300,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr7+100867243,FALSE,TRIP6,+,FALSE,TRUE,-83,EPO,143542,+,None.found,Inf,None.found,PBMC
chr4,101791543,101792151,609,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr4+101791543,TRUE,BANK1,+,FALSE,TRUE,0,NFKB1,-709784,+,RAP1GDS1,3347681,+,PBMC
chr12,102475342,102476083,742,-,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr12-102476083,TRUE,IGF1,-,FALSE,TRUE,0,IGF1,0,-,ETV6,90580680,+,PBMC
chr12,102477387,102477578,192,-,Illumina,GTSP3466,pin26,321,hg38,GTSP3466-8,D0,0,0,chr12-102477578,TRUE,IGF1,-,FALSE,TRUE,0,IGF1,0,-,ETV6,90582175,+,PBMC
chr10,102704686,102704850,165,-,Illumina,GTSP3466,pin26,831,hg38,GTSP3466-8,D0,0,0,chr10-102704850,TRUE,ARL3,-,FALSE,TRUE,0,SUFU,71392,+,NFKB2,302320,+,PBMC
chr10,103053947,103054112,166,-,Illumina,GTSP3466,pin26,351,hg38,GTSP3466-8,D0,0,0,chr10-103054112,TRUE,CNNM2,+,FALSE,FALSE,-0,SUFU,420654,+,NFKB2,651582,+,PBMC
chr4,106315059,106315619,561,+,Illumina,GTSP3466,pin26,3,hg38,GTSP3466-8,D0,0,0,chr4+106315059,TRUE,TBCK,-,FALSE,FALSE,0,TET2,1035255,+,RAP1GDS1,7871197,+,PBMC
chr13,106357514,106357596,83,-,Illumina,GTSP3466,pin26,42,hg38,GTSP3466-8,D0,0,0,chr13-106357596,FALSE,LINC00460,+,FALSE,FALSE,-18965,TNFSF13B,-1912031,+,CDX2,-78388227,-,PBMC
chr9,107242379,107242623,245,-,Illumina,GTSP3466,pin26,2,hg38,GTSP3466-8,D0,0,0,chr9-107242623,FALSE,RAD23B,+,FALSE,FALSE,-40611,RAD23B,-40611,+,TAL2,1579510,+,PBMC
chr9,109447626,109447666,41,+,Illumina,GTSP3466,pin26,24,hg38,GTSP3466-8,D0,0,0,chr9+109447626,TRUE,PTPN3,-,FALSE,FALSE,0,TXN,796184,-,TAL2,3784513,+,PBMC
chr12,109967884,109968267,384,+,Illumina,GTSP3466,pin26,269,hg38,GTSP3466-8,D0,0,0,chr12+109967884,TRUE,GIT2,-,FALSE,FALSE,0,PPTC7,566546,-,ETV6,98072481,+,PBMC
chr10,110871407,110871511,105,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr10+110871407,FALSE,PDCD4,+,FALSE,TRUE,-386,PDCD4,-386,+,NFKB2,8468877,+,PBMC
chr7,111024712,111024754,43,+,Illumina,GTSP3466,pin26,723,hg38,GTSP3466-8,D0,0,0,chr7+111024712,TRUE,IMMP2L,-,FALSE,FALSE,-0,NRCAM,-2568314,-,None.found,Inf,None.found,PBMC
chr1,111201082,111201159,78,-,Illumina,GTSP3466,pin26,6,hg38,GTSP3466-8,D0,0,0,chr1-111201159,TRUE,DENND2D,-,FALSE,TRUE,0,WDR77,238729,-,PBX1,-53358199,+,PBMC
chr3,111543592,111543746,155,-,Illumina,GTSP3466,pin26,453,hg38,GTSP3466-8,D0,0,0,chr3-111543746,TRUE,CD96,+,FALSE,FALSE,0,CD200,-789199,+,None.found,Inf,None.found,PBMC
chr9,113411102,113411232,131,-,Illumina,GTSP3466,pin26,205,hg38,GTSP3466-8,D0,0,0,chr9-113411232,TRUE,C9orf43,+,FALSE,FALSE,0,ALAD,-9893,-,TAL2,7748119,+,PBMC
chr8,115503734,115504073,340,-,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr8-115504073,TRUE,TRPS1,-,FALSE,TRUE,-0,CSMD3,-2067059,-,MYC,-12231359,+,PBMC
chr8,117439836,117440242,407,+,Illumina,GTSP3466,pin26,3,hg38,GTSP3466-8,D0,0,0,chr8+117439836,FALSE,MED30,+,FALSE,TRUE,-80875,EXT1,359525,-,MYC,-10295596,+,PBMC
chr11,118006054,118006235,182,+,Illumina,GTSP3466,pin26,4,hg38,GTSP3466-8,D0,0,0,chr11+118006054,FALSE,IL10RA,+,FALSE,TRUE,4570,TMPRSS4,-70956,+,PICALM,-31936172,-,PBMC
chr7,118082080,118082415,336,-,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr7-118082415,FALSE,LSM8,+,FALSE,FALSE,-101615,WNT2,-759125,-,None.found,Inf,None.found,PBMC
chr2,121739709,121739949,241,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr2+121739709,FALSE,NIFK,-,FALSE,FALSE,-2781,GLI2,747055,+,BCL11A,-61186210,-,PBMC
chr11,122717071,122717699,629,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr11+122717071,TRUE,UBASH3B,+,FALSE,TRUE,0,MIR125B1,-617226,-,PICALM,-36647189,-,PBMC
chr10,123178422,123178479,58,+,Illumina,GTSP3466,pin26,11,hg38,GTSP3466-8,D0,0,0,chr10+123178422,FALSE,BUB3,+,FALSE,TRUE,13051,DMBT1,534685,+,NFKB2,20775892,+,PBMC
chr4,123479547,123479989,443,+,Illumina,GTSP3466,pin26,101,hg38,GTSP3466-8,D0,0,0,chr4+123479547,FALSE,SPRY1,+,FALSE,TRUE,75786,NUDT6,-556542,-,RAP1GDS1,25035685,+,PBMC
chr8,124537479,124538144,666,-,Illumina,GTSP3466,pin26,3,hg38,GTSP3466-8,D0,0,0,chr8-124538144,TRUE,TATDN1,-,FALSE,TRUE,0,RNF139,49525,+,MYC,-3197288,+,PBMC
chr3,125139363,125139499,137,+,Illumina,GTSP3466,pin26,2,hg38,GTSP3466-8,D0,0,0,chr3+125139363,TRUE,SLC12A8,-,FALSE,FALSE,-0,MUC13,-204611,-,None.found,Inf,None.found,PBMC
chr8,127964598,127964718,121,-,Illumina,GTSP3466,pin26,129,hg38,GTSP3466-8,D0,0,0,chr8-127964718,TRUE,PVT1,+,FALSE,FALSE,-0,PVT1,-0,+,MYC,221766,+,PBMC
chr5,131379163,131379688,526,-,Illumina,GTSP3466,pin26,4,hg38,GTSP3466-8,D0,0,0,chr5-131379688,TRUE,CDC42SE2,+,FALSE,FALSE,-0,FNIP1,262023,-,TLX3,-39929594,+,PBMC
chr9,131839064,131839135,72,-,Illumina,GTSP3466,pin26,89,hg38,GTSP3466-8,D0,0,0,chr9-131839135,FALSE,MED27,-,FALSE,TRUE,20973,RAPGEF1,-99190,-,ABL1,951459,+,PBMC
chr5,132103991,132104443,453,+,Illumina,GTSP3466,pin26,209,hg38,GTSP3466-8,D0,0,0,chr5+132103991,FALSE,CSF2,+,FALSE,TRUE,27820,IL3,40787,+,TLX3,-39205291,+,PBMC
chr9,132404937,132405342,406,-,Illumina,GTSP3466,pin26,8,hg38,GTSP3466-8,D0,0,0,chr9-132405342,TRUE,TTF1,-,FALSE,TRUE,0,TSC1,486004,-,ABL1,1517666,+,PBMC
chr12,132909261,132909293,33,-,Illumina,GTSP3466,pin26,1002,hg38,GTSP3466-8,D0,0,0,chr12-132909293,FALSE,ZNF605,-,FALSE,TRUE,12138,CHFR,-21674,-,ETV6,121013890,+,PBMC
chrX,133402148,133402356,209,+,Illumina,GTSP3466,pin26,936,hg38,GTSP3466-8,D0,0,0,chrX+133402148,TRUE,GPC4,-,FALSE,FALSE,0,GPC3,133595,-,MTCP1,21661884,-,PBMC
chr5,134918902,134919024,123,-,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr5-134919024,TRUE,PCBD2,+,FALSE,FALSE,0,PITX1,108708,-,TLX3,-36390258,+,PBMC
chr2,135056582,135056872,291,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr2+135056582,TRUE,RAB3GAP1,+,FALSE,TRUE,0,ARHGEF4,4009328,+,BCL11A,-74503083,-,PBMC
chr6,135089644,135089831,188,+,Illumina,GTSP3466,pin26,755,hg38,GTSP3466-8,D0,0,0,chr6+135089644,FALSE,HBS1L,-,FALSE,FALSE,-34745,MYB,-91669,+,NKAIN2,10264003,+,PBMC
chr6,135648315,135648614,300,+,Illumina,GTSP3466,pin26,448,hg38,GTSP3466-8,D0,0,0,chr6+135648315,TRUE,LINC00271,+,FALSE,TRUE,-0,AHI1,-150549,-,NKAIN2,10822674,+,PBMC
chr2,135984082,135984406,325,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr2+135984082,TRUE,DARS,-,FALSE,FALSE,0,ARHGEF4,4936828,+,BCL11A,-75430583,-,PBMC
chr9,136686747,136686990,244,-,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr9-136686990,TRUE,AGPAT2,-,FALSE,TRUE,0,NOTCH1,-141203,-,NOTCH1,-141203,-,PBMC
chr9,137553035,137553341,307,+,Illumina,GTSP3466,pin26,167,hg38,GTSP3466-8,D0,0,0,chr9+137553035,FALSE,MRPL41,+,FALSE,TRUE,479,EHMT1,-65955,+,NOTCH1,-1007248,-,PBMC
chr6,137829228,137829273,46,-,Illumina,GTSP3466,pin26,116,hg38,GTSP3466-8,D0,0,0,chr6-137829273,TRUE,LOC100130476,-,FALSE,TRUE,-0,TNFAIP3,-37913,+,NKAIN2,13003632,+,PBMC
chr7,137894322,137894650,329,+,Illumina,GTSP3466,pin26,574,hg38,GTSP3466-8,D0,0,0,chr7+137894322,TRUE,CREB3L2,-,FALSE,FALSE,-0,CREB3L2,-0,-,None.found,Inf,None.found,PBMC
chr6,139152356,139153202,847,-,Illumina,GTSP3466,pin26,4,hg38,GTSP3466-8,D0,0,0,chr6-139153202,TRUE,HECA,+,FALSE,FALSE,0,CITED2,219051,-,NKAIN2,14327561,+,PBMC
chr5,140343551,140343877,327,+,Illumina,GTSP3466,pin26,5,hg38,GTSP3466-8,D0,0,0,chr5+140343551,TRUE,HBEGF,-,FALSE,FALSE,0,UBE2D2,715116,+,TLX3,-30965731,+,PBMC
chr5,146203044,146203517,474,+,Illumina,GTSP3466,pin26,10,hg38,GTSP3466-8,D0,0,0,chr5+146203044,FALSE,RBM27,+,FALSE,TRUE,-554,SPINK7,-2109381,+,TLX3,-25106238,+,PBMC
chrX,149532265,149532571,307,+,Illumina,GTSP3466,pin26,9,hg38,GTSP3466-8,D0,0,0,chrX+149532265,TRUE,LINC00893,-,FALSE,FALSE,-0,BGN,-3962622,+,MTCP1,5531767,-,PBMC
chr7,150737987,150738479,493,-,Illumina,GTSP3466,pin26,258,hg38,GTSP3466-8,D0,0,0,chr7-150738479,TRUE,"GIMAP1-GIMAP5,GIMAP5","+,+",FALSE,FALSE,0,GIMAP7,217405,+,None.found,Inf,None.found,PBMC
chr1,151058895,151058954,60,+,Illumina,GTSP3466,pin26,28,hg38,GTSP3466-8,D0,0,0,chr1+151058895,TRUE,CDC42SE1,-,FALSE,FALSE,0,MLLT11,-778,+,PBX1,-13500463,+,PBMC
chr3,151182943,151183164,222,-,Illumina,GTSP3466,pin26,7,hg38,GTSP3466-8,D0,0,0,chr3-151183164,TRUE,MED12L,+,FALSE,FALSE,0,P2RY14,28951,-,None.found,Inf,None.found,PBMC
chr3,151203863,151204183,321,+,Illumina,GTSP3466,pin26,6,hg38,GTSP3466-8,D0,0,0,chr3+151203863,TRUE,MED12L,+,FALSE,TRUE,0,P2RY14,8252,-,None.found,Inf,None.found,PBMC
chr3,152234714,152234993,280,-,Illumina,GTSP3466,pin26,6,hg38,GTSP3466-8,D0,0,0,chr3-152234993,FALSE,MBNL1-AS1,-,FALSE,TRUE,27621,RAP2B,-927217,+,None.found,Inf,None.found,PBMC
chr7,155203420,155203523,104,-,Illumina,GTSP3466,pin26,34,hg38,GTSP3466-8,D0,0,0,chr7-155203523,FALSE,INSIG1,+,FALSE,FALSE,-94247,SHH,596459,-,None.found,Inf,None.found,PBMC
chr5,156932508,156933533,1026,+,Illumina,GTSP3466,pin26,3,hg38,GTSP3466-8,D0,0,0,chr5+156932508,TRUE,TIMD4,-,FALSE,FALSE,-0,ITK,-248386,+,TLX3,-14376774,+,PBMC
chr6,157501396,157501448,53,+,Illumina,GTSP3466,pin26,22,hg38,GTSP3466-8,D0,0,0,chr6+157501396,TRUE,ZDHHC14,+,FALSE,TRUE,0,ZDHHC14,0,+,NKAIN2,32675755,+,PBMC
chr5,157545035,157545396,362,-,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr5-157545396,TRUE,ADAM19,-,FALSE,TRUE,0,ITK,290296,+,TLX3,-13763886,+,PBMC
chr1,157710668,157711010,343,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr1+157710668,FALSE,FCRL3,-,FALSE,FALSE,-9795,FCRL4,-112587,-,PBX1,-6848690,+,PBMC
chr1,158930953,158931038,86,+,Illumina,GTSP3466,pin26,48,hg38,GTSP3466-8,D0,0,0,chr1+158930953,FALSE,PYHIN1,+,FALSE,TRUE,-592,IGSF8,1160384,-,PBX1,-5628405,+,PBMC
chr5,160451280,160451711,432,+,Illumina,GTSP3466,pin26,3,hg38,GTSP3466-8,D0,0,0,chr5+160451280,FALSE,MIR3142HG,+,FALSE,TRUE,-16969,PTTG1,22535,+,TLX3,-10858002,+,PBMC
chr1,160744348,160744568,221,+,Illumina,GTSP3466,pin26,8,hg38,GTSP3466-8,D0,0,0,chr1+160744348,TRUE,SLAMF7,+,FALSE,TRUE,0,SLAMF6,-221085,-,PBX1,-3815010,+,PBMC
chr2,161076972,161077511,540,-,Illumina,GTSP3466,pin26,4,hg38,GTSP3466-8,D0,0,0,chr2-161077511,FALSE,TANK,+,FALSE,FALSE,-59442,GALNT5,3759019,+,BCL11A,-100524012,-,PBMC
chr3,161771313,161771437,125,-,Illumina,GTSP3466,pin26,859,hg38,GTSP3466-8,D0,0,0,chr3-161771437,FALSE,OTOL1,+,FALSE,FALSE,267494,RARRES1,-3038950,-,None.found,Inf,None.found,PBMC
chr4,163496510,163496707,198,+,Illumina,GTSP3466,pin26,7,hg38,GTSP3466-8,D0,0,0,chr4+163496510,TRUE,TMA16,+,FALSE,TRUE,0,NPY1R,-163714,-,RAP1GDS1,65052648,+,PBMC
chr4,165221717,165221822,106,+,Illumina,GTSP3466,pin26,13,hg38,GTSP3466-8,D0,0,0,chr4+165221717,TRUE,KLHL2,+,FALSE,TRUE,0,NPY1R,-1888921,-,RAP1GDS1,66777855,+,PBMC
chr1,167616875,167617100,226,-,Illumina,GTSP3466,pin26,15,hg38,GTSP3466-8,D0,0,0,chr1-167617100,FALSE,RCSD1,+,FALSE,FALSE,-13091,GPR161,462440,-,PBX1,2731052,+,PBMC
chr2,168432000,168432390,391,+,Illumina,GTSP3466,pin26,13,hg38,GTSP3466-8,D0,0,0,chr2+168432000,FALSE,CERS6,+,FALSE,TRUE,-24247,LRP2,695107,-,BCL11A,-107878501,-,PBMC
chr1,174967890,174968105,216,-,Illumina,GTSP3466,pin26,931,hg38,GTSP3466-8,D0,0,0,chr1-174968105,TRUE,RABGAP1L,+,FALSE,FALSE,-0,RABGAP1L,-0,+,PBX1,10082057,+,PBMC
chr3,177200539,177200917,379,-,Illumina,GTSP3466,pin26,6,hg38,GTSP3466-8,D0,0,0,chr3-177200917,FALSE,TBL1XR1,-,FALSE,TRUE,-3590,PIK3CA,-1947604,+,None.found,Inf,None.found,PBMC
chr4,184281494,184281979,486,-,Illumina,GTSP3466,pin26,13,hg38,GTSP3466-8,D0,0,0,chr4-184281979,FALSE,LINC02363,-,FALSE,TRUE,59050,ING2,769550,+,RAP1GDS1,85838117,+,PBMC
chr3,190569707,190570115,409,+,Illumina,GTSP3466,pin26,272,hg38,GTSP3466-8,D0,0,0,chr3+190569707,TRUE,IL1RAP,+,FALSE,TRUE,0,FGF12,1569684,-,None.found,Inf,None.found,PBMC
chr1,193459221,193459710,490,-,Illumina,GTSP3466,pin26,172,hg38,GTSP3466-8,D0,0,0,chr1-193459710,FALSE,LINC01031,+,FALSE,FALSE,93756,CDC73,204894,+,PBX1,28573662,+,PBMC
chr3,195632370,195632721,352,-,Illumina,GTSP3466,pin26,118,hg38,GTSP3466-8,D0,0,0,chr3-195632721,FALSE,LOC105374297,-,FALSE,TRUE,13912,MUC4,114042,-,None.found,Inf,None.found,PBMC
chr2,196232061,196232613,553,-,Illumina,GTSP3466,pin26,135,hg38,GTSP3466-8,D0,0,0,chr2-196232613,TRUE,HECW2,-,FALSE,TRUE,-0,ANKRD44,754047,-,BCL11A,-135679114,-,PBMC
chr3,196995845,196995932,88,-,Illumina,GTSP3466,pin26,9,hg38,GTSP3466-8,D0,0,0,chr3-196995932,FALSE,MELTF,-,FALSE,TRUE,5806,DLG1,46626,-,None.found,Inf,None.found,PBMC
chr3,197935074,197935152,79,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr3+197935074,TRUE,IQCG,-,FALSE,FALSE,0,DLG1,-635801,-,None.found,Inf,None.found,PBMC
chr2,198043983,198044260,278,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr2+198043983,TRUE,PLCL1,+,FALSE,TRUE,-0,PLCL1,-0,+,BCL11A,-137490484,-,PBMC
chr1,198613983,198614103,121,-,Illumina,GTSP3466,pin26,176,hg38,GTSP3466-8,D0,0,0,chr1-198614103,FALSE,PTPRC,+,FALSE,FALSE,-24863,ASPM,-1467408,-,PBX1,33728055,+,PBMC
chr1,198649185,198649314,130,+,Illumina,GTSP3466,pin26,3,hg38,GTSP3466-8,D0,0,0,chr1+198649185,TRUE,PTPRC,+,FALSE,TRUE,0,ASPM,-1502490,-,PBX1,33763137,+,PBMC
chr2,200453824,200453877,54,-,Illumina,GTSP3466,pin26,3,hg38,GTSP3466-8,D0,0,0,chr2-200453877,TRUE,SPATS2L,+,FALSE,FALSE,-0,CFLAR,-662225,+,BCL11A,-139900378,-,PBMC
chr2,201124752,201125088,337,+,Illumina,GTSP3466,pin26,6,hg38,GTSP3466-8,D0,0,0,chr2+201124752,TRUE,CFLAR,+,FALSE,TRUE,0,CFLAR,0,+,BCL11A,-140571253,-,PBMC
chr2,203237948,203237996,49,-,Illumina,GTSP3466,pin26,120,hg38,GTSP3466-8,D0,0,0,chr2-203237996,FALSE,CYP20A1,+,FALSE,FALSE,-443,RAPH1,195684,-,BCL11A,-142684497,-,PBMC
chr1,226030080,226030337,258,+,Illumina,GTSP3466,pin26,525,hg38,GTSP3466-8,D0,0,0,chr1+226030080,FALSE,SDE2,-,FALSE,FALSE,-30714,SDE2,-30714,-,PBX1,61144032,+,PBMC
chr1,233408718,233408994,277,+,Illumina,GTSP3466,pin26,3,hg38,GTSP3466-8,D0,0,0,chr1+233408718,FALSE,MAP3K21,+,FALSE,TRUE,23569,IRF2BP2,1195549,-,PBX1,68522670,+,PBMC
chr1,244436971,244437016,46,+,Illumina,GTSP3466,pin26,5,hg38,GTSP3466-8,D0,0,0,chr1+244436971,TRUE,ADSS,-,FALSE,FALSE,0,AKT3,-593386,-,PBX1,79550923,+,PBMC
chr1,245351249,245351420,172,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-8,D0,0,0,chr1+245351249,TRUE,KIF26B,+,FALSE,TRUE,0,SMYD3,398089,-,PBX1,80465201,+,PBMC
chr6,498037,498250,214,+,Illumina,GTSP3466,pin26,360,hg38,GTSP3466-9,D0,0,0,chr6+498037,TRUE,EXOC2,-,FALSE,FALSE,-0,IRF4,86593,+,BRD2,-32470621,+,PBMC
chr8,26598781,26599018,238,+,Illumina,GTSP3466,pin26,8568,hg38,GTSP3466-9,D0,0,0,chr8+26598781,TRUE,DPYSL2,+,FALSE,TRUE,-0,CLU,998134,-,MYC,-101136651,+,PBMC
chr21,30717581,30717650,70,-,Illumina,GTSP3466,pin26,19457,hg38,GTSP3466-9,D0,0,0,chr21-30717650,FALSE,KRTAP21-3,-,FALSE,TRUE,873,TIAM1,400766,-,OLIG2,-2308256,+,PBMC
chr22,36901153,36901306,154,+,Illumina,GTSP3466,pin26,16974,hg38,GTSP3466-9,D0,0,0,chr22+36901153,FALSE,CSF2RB,+,FALSE,TRUE,-12478,TMPRSS6,164281,-,BCR,13583115,+,PBMC
chr12,39621036,39621181,146,-,Illumina,GTSP3466,pin26,275,hg38,GTSP3466-9,D0,0,0,chr12-39621181,FALSE,ABCD2,-,FALSE,TRUE,-1139,ARID2,-6108526,+,ETV6,27725778,+,PBMC
chr20,53737254,53737351,98,+,Illumina,GTSP3466,pin26,3274,hg38,GTSP3466-9,D0,0,0,chr20+53737254,FALSE,LOC105372672,+,FALSE,TRUE,102663,ZNF217,-154156,-,None.found,Inf,None.found,PBMC
chr17,57462039,57462630,592,-,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-9,D0,0,0,chr17-57462630,TRUE,MSI2,+,FALSE,FALSE,0,MSI2,0,+,None.found,Inf,None.found,PBMC
chr17,67383080,67383217,138,-,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-9,D0,0,0,chr17-67383217,TRUE,PITPNC1,+,FALSE,FALSE,0,PRKAR1A,-1030404,+,None.found,Inf,None.found,PBMC
chr17,67383103,67383217,115,-,Illumina,GTSP3466,pin26,25520,hg38,GTSP3466-9,D0,0,0,chr17-67383217,TRUE,PITPNC1,+,FALSE,FALSE,0,PRKAR1A,-1030404,+,None.found,Inf,None.found,PBMC
chr3,71442324,71442415,92,+,Illumina,GTSP3466,pin26,1,hg38,GTSP3466-9,D0,0,0,chr3+71442324,TRUE,FOXP1,-,FALSE,FALSE,0,FOXP1,0,-,None.found,Inf,None.found,PBMC
chr3,71442324,71442429,106,+,Illumina,GTSP3466,pin26,2,hg38,GTSP3466-9,D0,0,0,chr3+71442324,TRUE,FOXP1,-,FALSE,FALSE,0,FOXP1,0,-,None.found,Inf,None.found,PBMC
chr3,71442324,71442431,108,+,Illumina,GTSP3466,pin26,29425,hg38,GTSP3466-9,D0,0,0,chr3+71442324,TRUE,FOXP1,-,FALSE,FALSE,0,FOXP1,0,-,None.found,Inf,None.found,PBMC
chr3,71442324,71442435,112,+,Illumina,GTSP3466,pin26,4,hg38,GTSP3466-9,D0,0,0,chr3+71442324,TRUE,FOXP1,-,FALSE,FALSE,0,FOXP1,0,-,None.found,Inf,None.found,PBMC
