seqnames,start,end,width,strand,dataSource,GTSP,patient,reads,refGenome,sampleName,timePoint,timePointDays,timePointMonths,posid,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,cellType
chr12,121628747,121628965,219,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr12-121628965,TRUE,ORAI1,+,FALSE,FALSE,0,KDM2B,-47949,-,ETV6,109733562,+,TCELL
chr12,121630569,121630788,220,+,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr12+121630569,TRUE,ORAI1,+,FALSE,TRUE,0,KDM2B,-49553,-,ETV6,109735166,+,TCELL
chr6,121830460,121830511,52,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr6-121830511,FALSE,GJA1,+,FALSE,FALSE,380766,NKAIN2,-1973333,+,NKAIN2,-1973333,+,TCELL
chr3,122011780,122012031,252,+,454,LS-10,pin30,6,hg38,LS-10-0,D-1,-1,-0,chr3+122011780,TRUE,ILDR1,-,FALSE,FALSE,0,CSTA,-313382,+,None.found,Inf,None.found,TCELL
chr12,122108005,122108075,71,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr12+122108005,TRUE,MLXIP,+,FALSE,TRUE,0,BCL7A,45960,+,ETV6,110212602,+,TCELL
chr11,122700396,122700425,30,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr11+122700396,TRUE,UBASH3B,+,FALSE,TRUE,0,MIR125B1,-600551,-,PICALM,-36630514,-,TCELL
chr11,122757238,122757589,352,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr11+122757238,TRUE,UBASH3B,+,FALSE,TRUE,-0,MIR125B1,-657393,-,PICALM,-36687356,-,TCELL
chr8,122799563,122799625,63,-,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr8-122799625,TRUE,ZHX2,+,FALSE,FALSE,0,HAS2,-1158234,-,MYC,-4935807,+,TCELL
chr11,122845280,122845643,364,-,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr11-122845643,TRUE,CRTAM,+,FALSE,FALSE,0,MIR125B1,-745798,-,PICALM,-36775761,-,TCELL
chr8,122862566,122862873,308,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr8+122862566,TRUE,ZHX2,+,FALSE,TRUE,0,HAS2,-1221175,-,MYC,-4872866,+,TCELL
chr10,122879071,122879332,262,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr10+122879071,TRUE,"FAM24B-CUZD1,FAM24B","-,-",FALSE,FALSE,0,DMBT1,235334,+,NFKB2,20476541,+,TCELL
chr9,122889908,122890222,315,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr9+122889908,TRUE,RC3H2,-,FALSE,FALSE,0,CRB2,-466257,+,ABL1,-7823971,+,TCELL
chr12,122891029,122891054,26,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr12+122891029,TRUE,VPS37B,-,FALSE,FALSE,0,DENR,119964,+,ETV6,110995626,+,TCELL
chr11,123084436,123084557,122,+,454,LS-10,pin30,15,hg38,LS-10-0,D-1,-1,-0,chr11+123084436,TRUE,CLMP,-,FALSE,FALSE,-0,SCN3B,544749,-,PICALM,-37014554,-,TCELL
chr12,123102256,123102435,180,-,454,LS-10,pin30,14,hg38,LS-10-0,D-1,-1,-0,chr12-123102435,TRUE,PITPNM2,-,FALSE,TRUE,0,CDK2AP1,158533,-,ETV6,111207032,+,TCELL
chr8,123165385,123165511,127,-,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr8-123165511,FALSE,TBC1D31,+,FALSE,FALSE,13357,RNF139,-1309254,+,MYC,-4569921,+,TCELL
chr9,123316081,123316226,146,-,454,LS-10,pin30,6,hg38,LS-10-0,D-1,-1,-0,chr9-123316226,FALSE,CRB2,+,FALSE,FALSE,-39939,CRB2,-39939,+,ABL1,-7397653,+,TCELL
chr10,123326333,123326500,168,+,454,LS-10,pin30,6,hg38,LS-10-0,D-1,-1,-0,chr10+123326333,FALSE,BUB3,+,FALSE,TRUE,160962,DMBT1,682596,+,NFKB2,20923803,+,TCELL
chrX,123408131,123408455,325,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chrX-123408455,TRUE,GRIA3,+,FALSE,FALSE,-0,STAG2,-552103,+,MTCP1,31655577,-,TCELL
chr4,123411795,123411924,130,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr4+123411795,FALSE,SPRY1,+,FALSE,TRUE,8034,NUDT6,-488790,-,RAP1GDS1,24967933,+,TCELL
chr4,123418236,123418370,135,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr4+123418236,FALSE,SPRY1,+,FALSE,TRUE,14475,NUDT6,-495231,-,RAP1GDS1,24974374,+,TCELL
chr11,123431567,123431619,53,+,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr11+123431567,TRUE,LOC100128242,+,FALSE,TRUE,0,SCN3B,197618,-,PICALM,-37361685,-,TCELL
chr4,123446172,123446295,124,-,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr4-123446295,FALSE,SPRY1,+,FALSE,FALSE,42534,NUDT6,-523290,-,RAP1GDS1,25002433,+,TCELL
chr4,123449300,123449426,127,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr4+123449300,FALSE,SPRY1,+,FALSE,TRUE,45539,NUDT6,-526295,-,RAP1GDS1,25005438,+,TCELL
chr11,123455542,123455692,151,-,454,LS-10,pin30,6,hg38,LS-10-0,D-1,-1,-0,chr11-123455692,FALSE,LOC100128242,+,FALSE,FALSE,19972,SCN3B,173493,-,PICALM,-37385810,-,TCELL
chr5,123514005,123514144,140,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr5+123514005,TRUE,CSNK1G3,+,FALSE,TRUE,0,ZNF608,1122910,-,TLX3,-47795277,+,TCELL
chr8,123679118,123679331,214,-,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr8-123679331,FALSE,ANXA13,-,FALSE,TRUE,1461,RNF139,-795434,+,MYC,-4056101,+,TCELL
chr12,123715817,123715873,57,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr12+123715817,TRUE,ATP6V0A2,+,FALSE,TRUE,0,SBNO1,-350607,-,ETV6,111820414,+,TCELL
chr7,123750163,123750341,179,+,454,LS-10,pin30,10,hg38,LS-10-0,D-1,-1,-0,chr7+123750163,FALSE,WASL,-,FALSE,FALSE,-1091,SPAM1,-175067,+,None.found,Inf,None.found,TCELL
chr7,123754794,123754893,100,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr7+123754794,FALSE,WASL,-,FALSE,FALSE,-5722,SPAM1,-170436,+,None.found,Inf,None.found,TCELL
chr8,124197398,124197667,270,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr8+124197398,TRUE,LOC101927588,-,FALSE,FALSE,-0,RNF139,-277367,+,MYC,-3538034,+,TCELL
chr8,124198290,124198388,99,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr8+124198290,TRUE,LOC101927588,-,FALSE,FALSE,-0,RNF139,-276475,+,MYC,-3537142,+,TCELL
chr8,124199186,124199476,291,+,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr8+124199186,TRUE,LOC101927588,-,FALSE,FALSE,-0,RNF139,-275579,+,MYC,-3536246,+,TCELL
chrX,124219190,124219449,260,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chrX+124219190,FALSE,TEX13D,+,FALSE,TRUE,-113468,STAG2,116533,+,MTCP1,30844842,-,TCELL
chr8,124779899,124780133,235,+,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr8+124779899,FALSE,MIR4662B,-,FALSE,FALSE,42077,RNF139,291280,+,MYC,-2955533,+,TCELL
chr10,124834370,124834674,305,-,454,LS-10,pin30,6,hg38,LS-10-0,D-1,-1,-0,chr10-124834674,TRUE,ABRAXAS2,+,TRUE,FALSE,-0,EDRF1,-884839,+,NFKB2,22432144,+,TCELL
chr11,125519573,125519737,165,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr11+125519573,FALSE,LOC403312,+,FALSE,TRUE,20046,SPA17,824778,+,PICALM,-39449691,-,TCELL
chr8,125638373,125638498,126,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr8+125638373,FALSE,TRIB1,+,FALSE,TRUE,199967,RNF139,1149754,+,MYC,-2097059,+,TCELL
chr9,126393493,126393946,454,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr9+126393493,TRUE,MVB12B,+,FALSE,TRUE,0,PBX3,426115,+,ABL1,-4320386,+,TCELL
chr8,127205800,127205972,173,+,454,LS-10,pin30,12,hg38,LS-10-0,D-1,-1,-0,chr8+127205800,FALSE,CCAT1,-,FALSE,FALSE,1580,MYC,-529632,+,MYC,-529632,+,TCELL
chr8,127308204,127308311,108,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr8+127308204,TRUE,"CASC21,CASC8","+,-",FALSE,FALSE,-0,MYC,-427228,+,MYC,-427228,+,TCELL
chr12,127557269,127557318,50,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr12-127557318,FALSE,LINC02411,-,FALSE,TRUE,73949,SCARB1,-2693344,-,ETV6,115661915,+,TCELL
chr3,127591758,127591827,70,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr3-127591827,TRUE,TPRA1,-,FALSE,TRUE,0,MCM2,-6528,+,None.found,Inf,None.found,TCELL
chr8,127796193,127796398,206,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr8-127796398,TRUE,PVT1,+,FALSE,FALSE,0,PVT1,0,+,MYC,53446,+,TCELL
chr8,127830459,127830707,249,-,454,LS-10,pin30,9,hg38,LS-10-0,D-1,-1,-0,chr8-127830707,TRUE,PVT1,+,FALSE,FALSE,0,PVT1,0,+,MYC,87755,+,TCELL
chr7,127856850,127856990,141,+,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr7+127856850,TRUE,SND1,+,FALSE,TRUE,0,SMO,-1332020,+,None.found,Inf,None.found,TCELL
chr2,127858734,127858880,147,+,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr2+127858734,FALSE,POLR2D,-,FALSE,FALSE,-578,ERCC3,-564557,-,BCL11A,-67305235,-,TCELL
chr6,127937144,127937207,64,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr6-127937207,FALSE,THEMIS,-,FALSE,TRUE,-18575,PTPRK,31570,-,NKAIN2,3111566,+,TCELL
chr9,127965547,127965598,52,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr9-127965598,TRUE,FAM102A,-,FALSE,TRUE,0,SPTAN1,-586958,+,ABL1,-2748281,+,TCELL
chr6,127967340,127967438,99,-,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr6-127967438,FALSE,PTPRK,-,FALSE,TRUE,1339,PTPRK,1339,-,NKAIN2,3141797,+,TCELL
chr8,128009133,128009194,62,+,454,LS-10,pin30,10,hg38,LS-10-0,D-1,-1,-0,chr8+128009133,TRUE,PVT1,+,FALSE,TRUE,-0,PVT1,-0,+,MYC,266181,+,TCELL
chr8,128009217,128009255,39,+,454,LS-10,pin30,8,hg38,LS-10-0,D-1,-1,-0,chr8+128009217,TRUE,PVT1,+,FALSE,TRUE,-0,PVT1,-0,+,MYC,266265,+,TCELL
chr4,128050245,128050301,57,-,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr4-128050301,FALSE,ABHD18,+,FALSE,FALSE,10589,SCLT1,833690,-,RAP1GDS1,29606439,+,TCELL
chr11,128053388,128053528,141,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr11-128053528,FALSE,LINC02098,+,FALSE,FALSE,-155236,ETS1,405231,-,PICALM,-41983646,-,TCELL
chr10,128063494,128063635,142,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr10+128063494,TRUE,PTPRE,+,FALSE,TRUE,-0,PTPRE,-0,+,NFKB2,25660964,+,TCELL
chr8,128065713,128066021,309,-,454,LS-10,pin30,6,hg38,LS-10-0,D-1,-1,-0,chr8-128066021,TRUE,PVT1,+,FALSE,FALSE,-0,PVT1,-0,+,MYC,323069,+,TCELL
chr5,128231166,128231335,170,-,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr5-128231335,FALSE,FBN2,-,FALSE,TRUE,26572,MARCH3,-1200526,-,TLX3,-43077947,+,TCELL
chr8,128279548,128279756,209,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr8+128279548,FALSE,LINC00824,-,FALSE,FALSE,125719,PVT1,178294,+,MYC,536596,+,TCELL
chr8,128302871,128303117,247,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr8+128302871,FALSE,LINC00824,-,FALSE,FALSE,102396,PVT1,201617,+,MYC,559919,+,TCELL
chr11,128319672,128319755,84,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr11+128319672,FALSE,LINC02098,+,FALSE,TRUE,78230,ETS1,139087,-,PICALM,-42249790,-,TCELL
chr8,128321124,128321429,306,+,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr8+128321124,FALSE,LINC00824,-,FALSE,FALSE,84143,PVT1,219870,+,MYC,578172,+,TCELL
chr11,128321273,128321333,61,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr11-128321333,FALSE,LINC02098,+,FALSE,FALSE,79891,ETS1,137426,-,PICALM,-42251451,-,TCELL
chr2,128329310,128329544,235,+,454,LS-10,pin30,9,hg38,LS-10-0,D-1,-1,-0,chr2+128329310,FALSE,HS6ST1,-,FALSE,FALSE,-10712,ERCC3,-1035133,-,BCL11A,-67775811,-,TCELL
chr6,128599080,128599197,118,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr6+128599080,FALSE,PTPRK,-,FALSE,FALSE,-78405,PTPRK,-78405,-,NKAIN2,3773439,+,TCELL
chr4,128709653,128709892,240,-,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr4-128709892,FALSE,JADE1,+,FALSE,FALSE,-99729,SCLT1,174099,-,RAP1GDS1,30266030,+,TCELL
chr8,128736713,128736744,32,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr8-128736744,FALSE,LINC00824,-,FALSE,TRUE,-172064,PVT1,635490,+,MYC,993792,+,TCELL
chr3,128790183,128790225,43,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr3-128790225,TRUE,RAB7A,+,FALSE,FALSE,-0,RPN1,-139348,-,None.found,Inf,None.found,TCELL
chr4,128810358,128810401,44,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr4+128810358,TRUE,JADE1,+,FALSE,TRUE,0,SCLT1,73633,-,RAP1GDS1,30366496,+,TCELL
chr12,128915241,128915692,452,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr12-128915692,TRUE,GLT1D1,+,FALSE,FALSE,0,RAN,-1956300,+,ETV6,117020289,+,TCELL
chr12,128917167,128917308,142,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr12+128917167,TRUE,GLT1D1,+,FALSE,TRUE,0,RAN,-1954825,+,ETV6,117021764,+,TCELL
chr12,128917261,128917308,48,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr12+128917261,TRUE,GLT1D1,+,FALSE,TRUE,0,RAN,-1954731,+,ETV6,117021858,+,TCELL
chr12,128917804,128917989,186,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr12-128917989,TRUE,GLT1D1,+,FALSE,FALSE,0,RAN,-1954003,+,ETV6,117022586,+,TCELL
chr7,129122993,129123088,96,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr7+129122993,FALSE,LOC407835,+,FALSE,TRUE,-3276,SMO,-65877,+,None.found,Inf,None.found,TCELL
chr9,129459705,129459974,270,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr9-129459974,FALSE,LINC00963,+,FALSE,FALSE,-28684,PRRX2,-205665,+,ABL1,-1253905,+,TCELL
chrX,129771164,129771285,122,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chrX+129771164,FALSE,XPNPEP2,+,FALSE,TRUE,1614,ELF4,293754,-,MTCP1,25292868,-,TCELL
chr3,129856910,129857078,169,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr3+129856910,TRUE,TMCC1,-,FALSE,FALSE,0,CNBP,-672942,-,None.found,Inf,None.found,TCELL
chr9,129990135,129990436,302,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr9-129990436,TRUE,FNBP1,-,FALSE,TRUE,0,FNBP1,0,-,ABL1,-723443,+,TCELL
chr3,130342951,130343211,261,+,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr3+130342951,FALSE,COL6A5,+,FALSE,TRUE,-2563,CNBP,-1158983,-,None.found,Inf,None.found,TCELL
chr8,130357792,130357961,170,-,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr8-130357961,TRUE,ASAP1,-,FALSE,TRUE,0,PVT1,2256707,+,MYC,2615009,+,TCELL
chr6,130514109,130514211,103,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr6-130514211,FALSE,TMEM200A,+,FALSE,FALSE,71143,CTGF,1433963,-,NKAIN2,5688570,+,TCELL
chr7,130910070,130910193,124,-,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr7-130910193,TRUE,LINC-PINT,-,FALSE,TRUE,0,MIR29A,-33382,-,None.found,Inf,None.found,TCELL
chr7,130961941,130962289,349,-,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr7-130962289,TRUE,LINC-PINT,-,FALSE,TRUE,-0,MIR29A,-85478,-,None.found,Inf,None.found,TCELL
chr5,130969832,130970048,217,+,454,LS-10,pin30,7,hg38,LS-10-0,D-1,-1,-0,chr5+130969832,FALSE,HINT1,-,FALSE,FALSE,189449,FNIP1,671879,-,TLX3,-40339450,+,TCELL
chr5,131098791,131099140,350,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr5+131098791,FALSE,HINT1,-,FALSE,FALSE,60490,FNIP1,542920,-,TLX3,-40210491,+,TCELL
chr2,131104747,131104808,62,+,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr2+131104747,FALSE,PLEKHB2,+,FALSE,TRUE,-98,ARHGEF4,57493,+,BCL11A,-70551248,-,TCELL
chr7,131108609,131109011,403,-,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr7-131109011,TRUE,LINC-PINT,-,FALSE,TRUE,0,MIR29A,-232200,-,None.found,Inf,None.found,TCELL
chr7,131236696,131236736,41,-,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr7-131236736,TRUE,MKLN1,+,FALSE,FALSE,0,MIR29A,-359925,-,None.found,Inf,None.found,TCELL
chr5,131269768,131269859,92,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr5+131269768,TRUE,CDC42SE2,+,FALSE,TRUE,0,FNIP1,371943,-,TLX3,-40039514,+,TCELL
chr9,131269823,131270272,450,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr9-131270272,TRUE,FAM78A,-,FALSE,TRUE,0,NUP214,35601,+,ABL1,382596,+,TCELL
chr9,131273119,131273383,265,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr9+131273119,TRUE,FAM78A,-,FALSE,FALSE,0,NUP214,38448,+,ABL1,385443,+,TCELL
chr5,131380836,131380901,66,-,454,LS-10,pin30,9,hg38,LS-10-0,D-1,-1,-0,chr5-131380901,TRUE,CDC42SE2,+,FALSE,FALSE,-0,FNIP1,260810,-,TLX3,-39928381,+,TCELL
chr6,131789705,131789752,48,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr6+131789705,FALSE,MIR548H5,+,FALSE,TRUE,-2465,CTGF,158469,-,NKAIN2,6964064,+,TCELL
chr6,131791577,131791661,85,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr6-131791661,FALSE,MIR548H5,+,FALSE,FALSE,-509,CTGF,156513,-,NKAIN2,6966020,+,TCELL
chr4,131902800,131903116,317,-,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr4-131903116,FALSE,SNHG27,+,FALSE,FALSE,111633,SCLT1,-2809508,-,RAP1GDS1,33459254,+,TCELL
chrX,132024834,132024929,96,+,454,LS-10,pin30,6,hg38,LS-10-0,D-1,-1,-0,chrX+132024834,TRUE,STK26,+,FALSE,TRUE,0,GPC3,1510909,-,MTCP1,23039198,-,TCELL
chr5,132179167,132179222,56,-,454,LS-10,pin30,4,hg38,LS-10-0,D-1,-1,-0,chr5-132179222,FALSE,P4HA2-AS1,+,FALSE,FALSE,-5652,IL3,116018,+,TLX3,-39130060,+,TCELL
chr4,132224167,132224255,89,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr4-132224255,FALSE,LINC01256,+,FALSE,FALSE,-366832,SCLT1,-3130647,-,RAP1GDS1,33780393,+,TCELL
chr9,132393695,132393849,155,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr9-132393849,TRUE,TTF1,-,FALSE,TRUE,0,TSC1,497497,-,ABL1,1506173,+,TCELL
chr5,132465001,132465085,85,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr5-132465085,TRUE,C5orf56,+,FALSE,FALSE,-0,IRF1,16522,-,TLX3,-38844197,+,TCELL
chrX,132481633,132481875,243,+,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chrX+132481633,TRUE,MBNL3,-,FALSE,FALSE,0,GPC3,1054110,-,MTCP1,22582399,-,TCELL
chr5,132491765,132491889,125,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr5+132491765,FALSE,IRF1,-,FALSE,FALSE,-991,IRF1,-991,-,TLX3,-38817517,+,TCELL
chr5,132548525,132548820,296,+,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr5+132548525,FALSE,IL5,-,FALSE,FALSE,-5002,IL5,-5002,-,TLX3,-38760757,+,TCELL
chr5,132639367,132639428,62,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr5+132639367,TRUE,"RAD50,TH2LCRR","+,-",FALSE,FALSE,0,IL5,-95844,-,TLX3,-38669915,+,TCELL
chr8,132684464,132684819,356,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr8-132684819,FALSE,LRRC6,-,FALSE,TRUE,-9201,NDRG1,552350,-,MYC,4941867,+,TCELL
chr9,132882667,132883113,447,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr9+132882667,TRUE,SPACA9,+,FALSE,TRUE,0,TSC1,8679,-,ABL1,1994991,+,TCELL
chr8,132977530,132977626,97,-,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr8-132977626,TRUE,TG,+,FALSE,FALSE,0,NDRG1,259543,-,MYC,5234674,+,TCELL
chr8,133054479,133054511,33,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr8-133054511,TRUE,"TG,SLA","+,-",FALSE,FALSE,0,NDRG1,182658,-,MYC,5311559,+,TCELL
chr8,133061007,133061317,311,-,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr8-133061317,TRUE,"TG,SLA","+,-",FALSE,FALSE,0,NDRG1,175852,-,MYC,5318365,+,TCELL
chr8,133073001,133073426,426,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr8+133073001,TRUE,"TG,SLA","+,-",FALSE,FALSE,0,NDRG1,164168,-,MYC,5330049,+,TCELL
chr10,133373931,133374234,304,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr10-133374234,FALSE,ECHS1,-,FALSE,TRUE,-829,BNIP3,-1392220,-,NFKB2,30971704,+,TCELL
chr3,133491734,133492054,321,+,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr3+133491734,FALSE,BFSP2-AS1,-,FALSE,FALSE,-587,BFSP2,16521,+,None.found,Inf,None.found,TCELL
chr8,133503683,133503845,163,+,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr8+133503683,TRUE,ST3GAL1,-,FALSE,FALSE,-0,NDRG1,-206378,-,MYC,5760731,+,TCELL
chr3,133575159,133575414,256,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr3+133575159,TRUE,CDV3,+,FALSE,TRUE,0,BFSP2,99946,+,None.found,Inf,None.found,TCELL
chr8,133752547,133753024,478,+,454,LS-10,pin30,3,hg38,LS-10-0,D-1,-1,-0,chr8+133752547,FALSE,LOC101927798,-,FALSE,FALSE,23002,NDRG1,-455242,-,MYC,6009595,+,TCELL
chr5,133929604,133929705,102,-,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr5-133929705,FALSE,WSPAR,+,FALSE,FALSE,12435,SKP1,226684,-,TLX3,-37379577,+,TCELL
chr5,133961649,133961715,67,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr5+133961649,TRUE,C5orf15,-,FALSE,FALSE,-0,SKP1,194740,-,TLX3,-37347633,+,TCELL
chr6,133967174,133967233,60,-,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr6-133967233,TRUE,TBPL1,+,FALSE,FALSE,0,EYA4,435112,+,NKAIN2,9141592,+,TCELL
chr5,134083992,134084097,106,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr5+134083992,FALSE,TCF7,+,FALSE,TRUE,-30704,SKP1,72397,-,TLX3,-37225290,+,TCELL
chrX,134185500,134185763,264,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chrX+134185500,FALSE,MIR106A,-,FALSE,FALSE,-15221,MIR106A,-15221,-,MTCP1,20878532,-,TCELL
chr6,134287885,134288147,263,+,454,LS-10,pin30,8,hg38,LS-10-0,D-1,-1,-0,chr6+134287885,TRUE,SGK1,-,FALSE,FALSE,0,EYA4,755764,+,NKAIN2,9462244,+,TCELL
chr6,134289785,134289919,135,-,454,LS-10,pin30,5,hg38,LS-10-0,D-1,-1,-0,chr6-134289919,TRUE,SGK1,-,FALSE,TRUE,0,EYA4,757798,+,NKAIN2,9464278,+,TCELL
chr7,134732283,134732392,110,+,454,LS-10,pin30,2,hg38,LS-10-0,D-1,-1,-0,chr7+134732283,FALSE,CALD1,+,FALSE,TRUE,-47128,LRGUK,467691,+,None.found,Inf,None.found,TCELL
chr9,134858421,134858881,461,+,454,LS-10,pin30,1,hg38,LS-10-0,D-1,-1,-0,chr9+134858421,TRUE,LOC101448202,-,FALSE,FALSE,0,PAEP,-703333,+,NOTCH1,1636010,-,TCELL
