seqnames,start,end,width,strand,cellType,dataSource,GTSP,patient,reads,refGenome,timePoint,timePointDays,timePointMonths,posid,estAbund,relAbund,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,readsPerSample,readsRelAbund,totalSampleFrags,include,labeledNearestFeature,posidLabel
chr3,101828640,101828640,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr3+101828640,1,0.02569043031470777,TRUE,NFKBIZ,+,FALSE,TRUE,0,TFG,1079672,+,None.found,Inf,None.found,7785,0.02569043031470777,2635,yes,NFKBIZ *,"NFKBIZ *
chr3+101828640"
chr3,106178092,106178092,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+106178092,1,0.012845215157353885,FALSE,CBLB,-,FALSE,FALSE,-308669,CBLB,-308669,-,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,CBLB ,"CBLB 
chr3+106178092"
chr3,106533458,106533458,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr3+106533458,1,0.02569043031470777,FALSE,LINC00882,-,FALSE,FALSE,576330,CBLB,-664035,-,None.found,Inf,None.found,7785,0.02569043031470777,2635,yes,LINC00882 ,"LINC00882 
chr3+106533458"
chr3,111609559,111609559,1,+,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chr3+111609559,1,0.03853564547206166,TRUE,CD96,+,FALSE,TRUE,-0,CD200,-723386,+,None.found,Inf,None.found,7785,0.03853564547206166,2635,yes,CD96 *,"CD96 *
chr3+111609559"
chr3,111615699,111615699,1,+,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chr3+111615699,1,0.03853564547206166,TRUE,CD96,+,FALSE,TRUE,-0,CD200,-717246,+,None.found,Inf,None.found,7785,0.03853564547206166,2635,yes,CD96 *,"CD96 *
chr3+111615699"
chr3,111697599,111697599,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr3+111697599,1,0.02569043031470777,TRUE,PLCXD2,+,FALSE,TRUE,0,CD200,-635346,+,None.found,Inf,None.found,7785,0.02569043031470777,2635,yes,PLCXD2 *,"PLCXD2 *
chr3+111697599"
chr3,112406979,112406979,1,+,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chr3+112406979,1,0.03853564547206166,FALSE,CD200,+,FALSE,TRUE,44166,CD200,44166,+,None.found,Inf,None.found,7785,0.03853564547206166,2635,yes,CD200 ~,"CD200 ~
chr3+112406979"
chr3,113546691,113546691,1,+,TCELL,454,LS-10,pin30,4,hg38,D-1,-1,-0,chr3+113546691,1,0.05138086062941554,TRUE,SIDT1,+,FALSE,TRUE,0,CD200,1183878,+,None.found,Inf,None.found,7785,0.05138086062941554,2635,yes,SIDT1 *,"SIDT1 *
chr3+113546691"
chr3,114328972,114328972,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+114328972,1,0.012845215157353885,TRUE,ZBTB20,-,TRUE,FALSE,-0,CD200,1966159,+,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,ZBTB20 *,"ZBTB20 *
chr3+114328972"
chr3,122011780,122011780,1,+,TCELL,454,LS-10,pin30,6,hg38,D-1,-1,-0,chr3+122011780,1,0.07707129094412332,TRUE,ILDR1,-,FALSE,FALSE,0,CSTA,-313382,+,None.found,Inf,None.found,7785,0.07707129094412332,2635,yes,ILDR1 *,"ILDR1 *
chr3+122011780"
chr3,129856910,129856910,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+129856910,1,0.012845215157353885,TRUE,TMCC1,-,FALSE,FALSE,0,CNBP,-672942,-,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,TMCC1 *,"TMCC1 *
chr3+129856910"
chr3,130342951,130342951,1,+,TCELL,454,LS-10,pin30,5,hg38,D-1,-1,-0,chr3+130342951,1,0.06422607578676942,FALSE,COL6A5,+,FALSE,TRUE,-2563,CNBP,-1158983,-,None.found,Inf,None.found,7785,0.06422607578676942,2635,yes,COL6A5 ,"COL6A5 
chr3+130342951"
chr3,13070871,13070871,1,+,TCELL,454,LS-10,pin30,6,hg38,D-1,-1,-0,chr3+13070871,1,0.07707129094412332,TRUE,IQSEC1,-,FALSE,FALSE,0,RAF1,-406669,-,None.found,Inf,None.found,7785,0.07707129094412332,2635,yes,IQSEC1 *,"IQSEC1 *
chr3+13070871"
chr3,133491734,133491734,1,+,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chr3+133491734,1,0.03853564547206166,FALSE,BFSP2-AS1,-,FALSE,FALSE,-587,BFSP2,16521,+,None.found,Inf,None.found,7785,0.03853564547206166,2635,yes,BFSP2-AS1 ~,"BFSP2-AS1 ~
chr3+133491734"
chr3,133575159,133575159,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr3+133575159,1,0.02569043031470777,TRUE,CDV3,+,FALSE,TRUE,0,BFSP2,99946,+,None.found,Inf,None.found,7785,0.02569043031470777,2635,yes,CDV3 *,"CDV3 *
chr3+133575159"
chr3,141410945,141410945,1,+,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chr3+141410945,1,0.03853564547206166,TRUE,ZBTB38,+,FALSE,TRUE,-0,RNF7,-327262,+,None.found,Inf,None.found,7785,0.03853564547206166,2635,yes,ZBTB38 *,"ZBTB38 *
chr3+141410945"
chr3,141738793,141738793,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+141738793,1,0.012845215157353885,TRUE,RNF7,+,FALSE,TRUE,0,RNF7,0,+,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,RNF7 *~,"RNF7 *~
chr3+141738793"
chr3,141939983,141939983,1,+,TCELL,454,LS-10,pin30,14,hg38,D-1,-1,-0,chr3+141939983,1,0.1798330122029544,FALSE,TFDP2,-,FALSE,FALSE,4443,RNF7,193179,+,None.found,Inf,None.found,7785,0.1798330122029544,2635,yes,TFDP2 ,"TFDP2 
chr3+141939983"
chr3,141940953,141940953,1,+,TCELL,454,LS-10,pin30,4,hg38,D-1,-1,-0,chr3+141940953,1,0.05138086062941554,FALSE,TFDP2,-,FALSE,FALSE,3473,RNF7,194149,+,None.found,Inf,None.found,7785,0.05138086062941554,2635,yes,TFDP2 ,"TFDP2 
chr3+141940953"
chr3,143445020,143445020,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr3+143445020,1,0.02569043031470777,TRUE,SLC9A9,-,FALSE,FALSE,-0,SLC9A9,-0,-,None.found,Inf,None.found,7785,0.02569043031470777,2635,yes,SLC9A9 *~,"SLC9A9 *~
chr3+143445020"
chr3,143971366,143971366,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+143971366,1,0.012845215157353885,FALSE,C3orf58,+,FALSE,TRUE,-430,SLC9A9,-122834,-,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,C3orf58 ,"C3orf58 
chr3+143971366"
chr3,150761140,150761140,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr3+150761140,1,0.02569043031470777,TRUE,SIAH2,-,FALSE,FALSE,0,SIAH2,0,-,None.found,Inf,None.found,7785,0.02569043031470777,2635,yes,SIAH2 *~,"SIAH2 *~
chr3+150761140"
chr3,151198759,151198759,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr3+151198759,1,0.02569043031470777,TRUE,"MED12L,GPR171","+,-",TRUE,FALSE,-0,P2RY14,13356,-,None.found,Inf,None.found,7785,0.02569043031470777,2635,yes,"MED12L,GPR171 *~","MED12L,GPR171 *~
chr3+151198759"
chr3,151306763,151306763,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+151306763,1,0.012845215157353885,TRUE,"MED12L,GPR87","+,-",FALSE,FALSE,0,P2RY14,-28320,-,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,"MED12L,GPR87 *~","MED12L,GPR87 *~
chr3+151306763"
chr3,152207696,152207696,1,+,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chr3+152207696,1,0.03853564547206166,FALSE,LOC101928166,-,FALSE,FALSE,-2266,P2RY14,-929253,-,None.found,Inf,None.found,7785,0.03853564547206166,2635,yes,LOC101928166 ,"LOC101928166 
chr3+152207696"
chr3,153628108,153628108,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+153628108,1,0.012845215157353885,TRUE,LINC02006,-,FALSE,FALSE,0,RAP2B,457483,+,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,LINC02006 *,"LINC02006 *
chr3+153628108"
chr3,167733999,167733999,1,+,TCELL,454,LS-10,pin30,5,hg38,D-1,-1,-0,chr3+167733999,1,0.06422607578676942,TRUE,PDCD10,-,FALSE,FALSE,0,MECOM,1349498,-,None.found,Inf,None.found,7785,0.06422607578676942,2635,yes,PDCD10 *,"PDCD10 *
chr3+167733999"
chr3,177345017,177345017,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+177345017,1,0.012845215157353885,FALSE,LINC00501,+,FALSE,TRUE,21581,PIK3CA,-1803504,+,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,LINC00501 ,"LINC00501 
chr3+177345017"
chr3,183703733,183703733,1,+,TCELL,454,LS-10,pin30,6,hg38,D-1,-1,-0,chr3+183703733,1,0.07707129094412332,TRUE,YEATS2,+,FALSE,TRUE,0,PSMD2,-595363,+,None.found,Inf,None.found,7785,0.07707129094412332,2635,yes,YEATS2 *,"YEATS2 *
chr3+183703733"
chr3,18557550,18557550,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+18557550,1,0.012845215157353885,FALSE,SATB1-AS1,+,FALSE,TRUE,27435,SATB1,-111961,-,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,SATB1-AS1 ,"SATB1-AS1 
chr3+18557550"
chr3,18650895,18650895,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr3+18650895,1,0.02569043031470777,FALSE,SATB1-AS1,+,FALSE,TRUE,120780,SATB1,-205306,-,None.found,Inf,None.found,7785,0.02569043031470777,2635,yes,SATB1-AS1 ,"SATB1-AS1 
chr3+18650895"
chr3,187025876,187025876,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr3+187025876,1,0.02569043031470777,TRUE,ST6GAL1,+,FALSE,TRUE,-0,ST6GAL1,-0,+,None.found,Inf,None.found,7785,0.02569043031470777,2635,yes,ST6GAL1 *~,"ST6GAL1 *~
chr3+187025876"
chr3,18743300,18743300,1,+,TCELL,454,LS-10,pin30,10,hg38,D-1,-1,-0,chr3+18743300,1,0.12845215157353884,FALSE,SATB1-AS1,+,FALSE,TRUE,213185,SATB1,-297711,-,None.found,Inf,None.found,7785,0.12845215157353884,2635,yes,SATB1-AS1 ,"SATB1-AS1 
chr3+18743300"
chr3,195956537,195956537,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+195956537,1,0.012845215157353885,FALSE,SDHAP1,-,FALSE,FALSE,3382,TFRC,92745,-,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,SDHAP1 ,"SDHAP1 
chr3+195956537"
chr3,196501224,196501224,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+196501224,1,0.012845215157353885,TRUE,RNF168,-,FALSE,FALSE,0,TFRC,-419062,-,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,RNF168 *,"RNF168 *
chr3+196501224"
chr3,197252742,197252742,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+197252742,1,0.012845215157353885,TRUE,DLG1,-,FALSE,FALSE,0,DLG1,0,-,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,DLG1 *~,"DLG1 *~
chr3+197252742"
chr3,197298475,197298475,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+197298475,1,0.012845215157353885,TRUE,"DLG1,DLG1-AS1","-,+",TRUE,FALSE,0,DLG1,0,-,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,"DLG1,DLG1-AS1 *~","DLG1,DLG1-AS1 *~
chr3+197298475"
chr3,197652629,197652629,1,+,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chr3+197652629,1,0.03853564547206166,FALSE,RUBCN,-,FALSE,FALSE,16236,DLG1,-353356,-,None.found,Inf,None.found,7785,0.03853564547206166,2635,yes,RUBCN ,"RUBCN 
chr3+197652629"
chr3,197660031,197660031,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr3+197660031,1,0.02569043031470777,FALSE,RUBCN,-,FALSE,FALSE,8834,DLG1,-360758,-,None.found,Inf,None.found,7785,0.02569043031470777,2635,yes,RUBCN ,"RUBCN 
chr3+197660031"
chr3,19941094,19941094,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+19941094,1,0.012845215157353885,TRUE,EFHB,-,FALSE,FALSE,0,SATB1,-1495505,-,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,EFHB *,"EFHB *
chr3+19941094"
chr3,25789305,25789305,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+25789305,1,0.012845215157353885,TRUE,NGLY1,-,FALSE,FALSE,0,TOP2B,-124805,-,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,NGLY1 *,"NGLY1 *
chr3+25789305"
chr3,29092215,29092215,1,+,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chr3+29092215,1,0.03853564547206166,FALSE,RBMS3-AS3,-,FALSE,FALSE,171977,TGFBR2,-1514285,+,None.found,Inf,None.found,7785,0.03853564547206166,2635,yes,RBMS3-AS3 ,"RBMS3-AS3 
chr3+29092215"
chr3,31251100,31251100,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+31251100,1,0.012845215157353885,FALSE,MIR466,-,FALSE,FALSE,-89312,TGFBR2,556957,+,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,MIR466 ,"MIR466 
chr3+31251100"
chr3,33090506,33090506,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+33090506,1,0.012845215157353885,TRUE,"GLB1,TMPPE","-,-",TRUE,FALSE,0,GLB1,0,-,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,"GLB1,TMPPE *~","GLB1,TMPPE *~
chr3+33090506"
chr3,37005600,37005600,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+37005600,1,0.012845215157353885,TRUE,MLH1,+,FALSE,TRUE,0,MLH1,0,+,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,MLH1 *~,"MLH1 *~
chr3+37005600"
chr3,39327272,39327272,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr3+39327272,1,0.02569043031470777,FALSE,CCR8,+,FALSE,TRUE,-2432,XIRP1,-134675,-,None.found,Inf,None.found,7785,0.02569043031470777,2635,yes,CCR8 ,"CCR8 
chr3+39327272"
chr3,42081537,42081537,1,+,TCELL,454,LS-10,pin30,4,hg38,D-1,-1,-0,chr3+42081537,1,0.05138086062941554,FALSE,TRAK1,+,FALSE,TRUE,-5661,CTNNB1,841083,+,None.found,Inf,None.found,7785,0.05138086062941554,2635,yes,TRAK1 ,"TRAK1 
chr3+42081537"
chr3,43289349,43289349,1,+,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chr3+43289349,1,0.03853564547206166,TRUE,SNRK,+,FALSE,TRUE,0,ZNF35,-1359390,+,None.found,Inf,None.found,7785,0.03853564547206166,2635,yes,SNRK *,"SNRK *
chr3+43289349"
chr3,4396698,4396698,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr3+4396698,1,0.02569043031470777,TRUE,SUMF1,-,FALSE,FALSE,-0,CNTN4,1338736,+,None.found,Inf,None.found,7785,0.02569043031470777,2635,yes,SUMF1 *,"SUMF1 *
chr3+4396698"
chr3,46539931,46539931,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+46539931,1,0.012845215157353885,TRUE,LRRC2,-,FALSE,FALSE,-0,TDGF1,-34622,+,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,LRRC2 *~,"LRRC2 *~
chr3+46539931"
chr3,47782629,47782629,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+47782629,1,0.012845215157353885,FALSE,SMARCC1,-,FALSE,FALSE,-713,MAP4,68059,-,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,SMARCC1 ,"SMARCC1 
chr3+47782629"
chr3,48247974,48247974,1,+,TCELL,454,LS-10,pin30,4,hg38,D-1,-1,-0,chr3+48247974,1,0.05138086062941554,TRUE,ZNF589,+,FALSE,TRUE,0,CDC25A,-59662,-,None.found,Inf,None.found,7785,0.05138086062941554,2635,yes,ZNF589 *,"ZNF589 *
chr3+48247974"
chr3,4899892,4899892,1,+,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chr3+4899892,1,0.03853564547206166,TRUE,BHLHE40-AS1,-,FALSE,FALSE,-0,CNTN4,1841930,+,None.found,Inf,None.found,7785,0.03853564547206166,2635,yes,BHLHE40-AS1 *,"BHLHE40-AS1 *
chr3+4899892"
chr3,52239845,52239845,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+52239845,1,0.012845215157353885,TRUE,LOC101929054,+,FALSE,TRUE,0,WDR82,14575,-,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,LOC101929054 *~,"LOC101929054 *~
chr3+52239845"
chr3,56798143,56798143,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr3+56798143,1,0.02569043031470777,TRUE,ARHGEF3,-,FALSE,FALSE,-0,ERC2,-329779,-,None.found,Inf,None.found,7785,0.02569043031470777,2635,yes,ARHGEF3 *,"ARHGEF3 *
chr3+56798143"
chr3,56864112,56864112,1,+,TCELL,454,LS-10,pin30,4,hg38,D-1,-1,-0,chr3+56864112,1,0.05138086062941554,TRUE,ARHGEF3,-,FALSE,FALSE,-0,ERC2,-395748,-,None.found,Inf,None.found,7785,0.05138086062941554,2635,yes,ARHGEF3 *,"ARHGEF3 *
chr3+56864112"
chr3,64505546,64505546,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+64505546,1,0.012845215157353885,FALSE,ADAMTS9,-,FALSE,FALSE,10106,LRIG1,1873249,-,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,ADAMTS9 ,"ADAMTS9 
chr3+64505546"
chr3,81815126,81815126,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+81815126,1,0.012845215157353885,FALSE,GBE1,-,FALSE,FALSE,-53326,ROBO1,-2047216,-,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,GBE1 ,"GBE1 
chr3+81815126"
chr3,94011893,94011893,1,+,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chr3+94011893,1,0.03853564547206166,TRUE,ARL13B,+,FALSE,TRUE,0,PROS1,-37802,-,None.found,Inf,None.found,7785,0.03853564547206166,2635,yes,ARL13B *~,"ARL13B *~
chr3+94011893"
chr3,9779081,9779081,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr3+9779081,1,0.012845215157353885,FALSE,TADA3,-,FALSE,FALSE,881,TTLL3,-30877,+,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,TADA3 ~,"TADA3 ~
chr3+9779081"
chr3,98553634,98553634,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr3+98553634,1,0.02569043031470777,FALSE,GPR15,+,FALSE,TRUE,18954,RIOX2,-581182,-,None.found,Inf,None.found,7785,0.02569043031470777,2635,yes,GPR15 ,"GPR15 
chr3+98553634"
chr4,10181750,10181750,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr4-10181750,1,0.012845215157353885,FALSE,WDR1,-,FALSE,TRUE,-64715,S100P,3484579,+,RAP1GDS1,-88079624,+,7785,0.012845215157353885,2635,yes,WDR1 ,"WDR1 
chr4-10181750"
chr4,107817880,107817880,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr4-107817880,1,0.012845215157353885,FALSE,SGMS2,+,FALSE,FALSE,-6683,LEF1,229663,-,RAP1GDS1,9374018,+,7785,0.012845215157353885,2635,yes,SGMS2 ,"SGMS2 
chr4-107817880"
chr4,108168530,108168530,1,-,TCELL,454,LS-10,pin30,5,hg38,D-1,-1,-0,chr4-108168530,1,0.06422607578676942,TRUE,"LEF1,LEF1-AS1","-,+",TRUE,FALSE,0,LEF1,0,-,RAP1GDS1,9724668,+,7785,0.06422607578676942,2635,yes,"LEF1,LEF1-AS1 *~","LEF1,LEF1-AS1 *~
chr4-108168530"
chr4,109702463,109702463,1,-,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr4-109702463,1,0.02569043031470777,TRUE,CASP6,-,FALSE,TRUE,0,EGF,-210419,+,RAP1GDS1,11258601,+,7785,0.02569043031470777,2635,yes,CASP6 *,"CASP6 *
chr4-109702463"
chr4,113447593,113447593,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr4-113447593,1,0.012845215157353885,FALSE,CAMK2D,-,FALSE,TRUE,3437,CAMK2D,3437,-,RAP1GDS1,15003731,+,7785,0.012845215157353885,2635,yes,CAMK2D ~,"CAMK2D ~
chr4-113447593"
chr4,113698447,113698447,1,-,TCELL,454,LS-10,pin30,6,hg38,D-1,-1,-0,chr4-113698447,1,0.07707129094412332,TRUE,CAMK2D,-,FALSE,TRUE,0,CAMK2D,0,-,RAP1GDS1,15254585,+,7785,0.07707129094412332,2635,yes,CAMK2D *~,"CAMK2D *~
chr4-113698447"
chr4,120068178,120068178,1,-,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr4-120068178,1,0.02569043031470777,FALSE,MAD2L1,-,FALSE,TRUE,-1319,MAD2L1,-1319,-,RAP1GDS1,21624316,+,7785,0.02569043031470777,2635,yes,MAD2L1 ~,"MAD2L1 ~
chr4-120068178"
chr4,123446295,123446295,1,-,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chr4-123446295,1,0.03853564547206166,FALSE,SPRY1,+,FALSE,FALSE,42534,NUDT6,-523290,-,RAP1GDS1,25002433,+,7785,0.03853564547206166,2635,yes,SPRY1 ,"SPRY1 
chr4-123446295"
chr4,128050301,128050301,1,-,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chr4-128050301,1,0.03853564547206166,FALSE,ABHD18,+,FALSE,FALSE,10589,SCLT1,833690,-,RAP1GDS1,29606439,+,7785,0.03853564547206166,2635,yes,ABHD18 ,"ABHD18 
chr4-128050301"
chr4,128709892,128709892,1,-,TCELL,454,LS-10,pin30,4,hg38,D-1,-1,-0,chr4-128709892,1,0.05138086062941554,FALSE,JADE1,+,FALSE,FALSE,-99729,SCLT1,174099,-,RAP1GDS1,30266030,+,7785,0.05138086062941554,2635,yes,JADE1 ,"JADE1 
chr4-128709892"
chr4,131903116,131903116,1,-,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chr4-131903116,1,0.03853564547206166,FALSE,SNHG27,+,FALSE,FALSE,111633,SCLT1,-2809508,-,RAP1GDS1,33459254,+,7785,0.03853564547206166,2635,yes,SNHG27 ,"SNHG27 
chr4-131903116"
chr4,132224255,132224255,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr4-132224255,1,0.012845215157353885,FALSE,LINC01256,+,FALSE,FALSE,-366832,SCLT1,-3130647,-,RAP1GDS1,33780393,+,7785,0.012845215157353885,2635,yes,LINC01256 ,"LINC01256 
chr4-132224255"
chr4,145810264,145810264,1,-,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr4-145810264,1,0.02569043031470777,TRUE,ZNF827,-,FALSE,TRUE,-0,NR3C2,2268498,-,RAP1GDS1,47366402,+,7785,0.02569043031470777,2635,yes,ZNF827 *,"ZNF827 *
chr4-145810264"
chr4,1514110,1514110,1,-,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr4-1514110,1,0.02569043031470777,FALSE,NKX1-1,-,FALSE,TRUE,-107667,TACC3,-207378,+,RAP1GDS1,-96747264,+,7785,0.02569043031470777,2635,yes,NKX1-1 ,"NKX1-1 
chr4-1514110"
chr4,151700055,151700055,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr4-151700055,1,0.012845215157353885,TRUE,GATB,-,FALSE,TRUE,-0,FBXW7,621201,-,RAP1GDS1,53256193,+,7785,0.012845215157353885,2635,yes,GATB *,"GATB *
chr4-151700055"
chr4,152538248,152538248,1,-,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr4-152538248,1,0.02569043031470777,TRUE,MIR4453HG,+,TRUE,FALSE,-0,FBXW7,-2152,-,RAP1GDS1,54094386,+,7785,0.02569043031470777,2635,yes,MIR4453HG *~,"MIR4453HG *~
chr4-152538248"
chr4,158821850,158821850,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr4-158821850,1,0.012845215157353885,TRUE,FNIP2,+,FALSE,FALSE,0,NPY1R,4502113,-,RAP1GDS1,60377988,+,7785,0.012845215157353885,2635,yes,FNIP2 *,"FNIP2 *
chr4-158821850"
chr4,159080219,159080219,1,-,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr4-159080219,1,0.02569043031470777,FALSE,RAPGEF2,+,FALSE,FALSE,-23905,NPY1R,4243744,-,RAP1GDS1,60636357,+,7785,0.02569043031470777,2635,yes,RAPGEF2 ,"RAPGEF2 
chr4-159080219"
chr4,16225887,16225887,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr4-16225887,1,0.012845215157353885,TRUE,TAPT1,-,FALSE,TRUE,0,SLC34A2,-9429924,+,RAP1GDS1,-82035487,+,7785,0.012845215157353885,2635,yes,TAPT1 *,"TAPT1 *
chr4-16225887"
chr4,17335573,17335573,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr4-17335573,1,0.012845215157353885,FALSE,SNORA75B,-,FALSE,TRUE,-14690,SLC34A2,-8320238,+,RAP1GDS1,-80925801,+,7785,0.012845215157353885,2635,yes,SNORA75B ,"SNORA75B 
chr4-17335573"
chr4,177442753,177442753,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr4-177442753,1,0.012845215157353885,FALSE,AGA,-,FALSE,TRUE,-249,ADAM29,2464572,+,RAP1GDS1,78998891,+,7785,0.012845215157353885,2635,yes,AGA ,"AGA 
chr4-177442753"
chr4,182913810,182913810,1,-,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr4-182913810,1,0.02569043031470777,TRUE,DCTD,-,FALSE,TRUE,0,ING2,-591238,+,RAP1GDS1,84469948,+,7785,0.02569043031470777,2635,yes,DCTD *,"DCTD *
chr4-182913810"
chr4,184375328,184375328,1,-,TCELL,454,LS-10,pin30,5,hg38,D-1,-1,-0,chr4-184375328,1,0.06422607578676942,TRUE,LINC02362,-,FALSE,TRUE,0,ING2,862899,+,RAP1GDS1,85931466,+,7785,0.06422607578676942,2635,yes,LINC02362 *,"LINC02362 *
chr4-184375328"
